Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
SEMA6A	ENST00000343348.6	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	106	2	0	2	0	1	hsa-miR-338-5p	-0.01	-0.05	N/A
SOWAHC	ENST00000356454.3	sosondowah ankyrin repeat domain family member C 	431	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
AGPS	ENST00000264167.4	alkylglycerone phosphate synthase 	1610	3	1	2	0	5	hsa-miR-338-5p	-0.01	-0.08	N/A
RYK	ENST00000296084.4	receptor-like tyrosine kinase 	51	2	0	0	2	1	hsa-miR-338-5p	-0.01	-0.04	N/A
DGKE	ENST00000284061.3	diacylglycerol kinase, epsilon 64kDa 	470	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
ARL5A	ENST00000295087.8	ADP-ribosylation factor-like 5A 	112	3	0	1	2	5	hsa-miR-338-5p	-0.01	-0.06	N/A
URB2	ENST00000258243.2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae) 	383	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
TMEM164	ENST00000372073.1	transmembrane protein 164 	711	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
STK40	ENST00000359297.2	serine/threonine kinase 40 	214	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
MRPL30	ENST00000338148.3	mitochondrial ribosomal protein L30 	246	1	0	1	0	3	hsa-miR-338-5p	-0.01	-0.03	N/A
ARL1	ENST00000261636.8	ADP-ribosylation factor-like 1 	600	2	0	2	0	0	hsa-miR-338-5p	-0.01	-0.21	N/A
C2orf15	ENST00000512183.2	chromosome 2 open reading frame 15 	246	1	0	1	0	3	hsa-miR-338-5p	-0.01	-0.03	N/A
HECW1	ENST00000395891.2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 	11	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.02	N/A
MARCH5	ENST00000358935.2	membrane-associated ring finger (C3HC4) 5 	881	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.08	N/A
TRDMT1	ENST00000377799.3	tRNA aspartic acid methyltransferase 1 	248	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.03	N/A
CHN2	ENST00000222792.6	chimerin 2 	95	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
SDE2	ENST00000272091.7	SDE2 telomere maintenance homolog (S. pombe) 	109	1	1	0	0	1	hsa-miR-338-5p	-0.01	-0.15	N/A
ZNF431	ENST00000311048.7	zinc finger protein 431 	93	1	0	0	1	3	hsa-miR-338-5p	-0.01	-0.02	N/A
ZNF621	ENST00000339296.5	zinc finger protein 621 	39	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
PTCD2	ENST00000380639.5	pentatricopeptide repeat domain 2 	377	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.06	N/A
PHF12	ENST00000577226.1	PHD finger protein 12 	307	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
MTCP1	ENST00000369476.3	mature T-cell proliferation 1 	18	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.02	N/A
ERLIN2	ENST00000276461.5	ER lipid raft associated 2 	887	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
MYO9A	ENST00000564571.1	myosin IXA 	137	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
SAMD4A	ENST00000392067.3	sterile alpha motif domain containing 4A 	449	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
ZFP28	ENST00000301318.3	ZFP28 zinc finger protein 	79	2	0	2	0	0	hsa-miR-338-5p	-0.01	-0.09	N/A
DIAPH2	ENST00000324765.8	diaphanous-related formin 2 	91	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
SLCO3A1	ENST00000318445.6	solute carrier organic anion transporter family, member 3A1 	133	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
UBASH3B	ENST00000284273.5	ubiquitin associated and SH3 domain containing B 	281	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
LARP1B	ENST00000512292.1	La ribonucleoprotein domain family, member 1B 	34	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
RAB8B	ENST00000321437.4	RAB8B, member RAS oncogene family 	45	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
GJA3	ENST00000241125.3	gap junction protein, alpha 3, 46kDa 	244	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
COL5A1	ENST00000371817.3	collagen, type V, alpha 1 	3111	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
PLXDC2	ENST00000377252.4	plexin domain containing 2 	506	2	0	1	1	2	hsa-miR-338-5p	-0.01	-0.03	N/A
PAWR	ENST00000328827.4	PRKC, apoptosis, WT1, regulator 	1872	3	0	3	0	5	hsa-miR-338-5p	-0.01	-0.06	N/A
NARG2	ENST00000261520.4	NMDA receptor regulated 2 	211	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
AKAP13	ENST00000394518.2	A kinase (PRKA) anchor protein 13 	53	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
CCNY	ENST00000374706.1	cyclin Y 	672	2	0	0	2	0	hsa-miR-338-5p	-0.01	-0.02	N/A
SLMO2	ENST00000355937.4	slowmo homolog 2 (Drosophila) 	374	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
ZNF135	ENST00000401053.4	zinc finger protein 135 	12	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
SH3PXD2A	ENST00000369774.4	SH3 and PX domains 2A 	152	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
GJC1	ENST00000426548.1	gap junction protein, gamma 1, 45kDa 	195	2	0	2	0	1	hsa-miR-338-5p	-0.01	-0.05	N/A
TUSC3	ENST00000503731.1	tumor suppressor candidate 3 	3615	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.02	N/A
CHST11	ENST00000549260.1	carbohydrate (chondroitin 4) sulfotransferase 11 	686	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
PVRL1	ENST00000264025.3	poliovirus receptor-related 1 (herpesvirus entry mediator C) 	50	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
GPR125	ENST00000334304.5	G protein-coupled receptor 125 	1042	1	1	0	0	1	hsa-miR-338-5p	-0.01	-0.24	N/A
SETBP1	ENST00000282030.5	SET binding protein 1 	77	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
GFM1	ENST00000486715.1	G elongation factor, mitochondrial 1 	586	5	2	1	2	1	hsa-miR-338-5p	-0.01	-0.11	N/A
RASGRF2	ENST00000265080.4	Ras protein-specific guanine nucleotide-releasing factor 2 	140	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
RALGAPB	ENST00000397038.1	Ral GTPase activating protein, beta subunit (non-catalytic) 	1120	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
AFAP1	ENST00000360265.4	actin filament associated protein 1 	1966	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
EPHA6	ENST00000470610.2	EPH receptor A6 	19	4	1	2	1	1	hsa-miR-338-5p	-0.01	-0.11	N/A
DPYSL5	ENST00000288699.6	dihydropyrimidinase-like 5 	315	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
TIFA	ENST00000361717.3	TRAF-interacting protein with forkhead-associated domain 	400	1	0	1	0	3	hsa-miR-338-5p	-0.01	-0.14	N/A
ACOT9	ENST00000379303.5	acyl-CoA thioesterase 9 	185	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.04	N/A
TSKU	ENST00000333090.4	tsukushi, small leucine rich proteoglycan 	293	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.02	N/A
SV2C	ENST00000502798.2	synaptic vesicle glycoprotein 2C 	30	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
RIN2	ENST00000255006.6	Ras and Rab interactor 2 	539	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
STYX	ENST00000354586.4	serine/threonine/tyrosine interacting protein 	250	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
MUT	ENST00000274813.3	methylmalonyl CoA mutase 	49	1	0	0	1	3	hsa-miR-338-5p	-0.01	-0.01	N/A
TPRG1	ENST00000345063.3	tumor protein p63 regulated 1 	24	2	0	2	0	1	hsa-miR-338-5p	-0.01	-0.04	N/A
NIPAL3	ENST00000003912.3	NIPA-like domain containing 3 	775	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
FAF2	ENST00000261942.6	Fas associated factor family member 2 	1700	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
NUP155	ENST00000231498.3	nucleoporin 155kDa 	814	1	0	0	1	3	hsa-miR-338-5p	-0.01	-0.01	N/A
FAM120C	ENST00000477084.1	family with sequence similarity 120C 	11	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
TGFB3	ENST00000238682.3	transforming growth factor, beta 3 	53	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.04	N/A
SPATA5	ENST00000274008.4	spermatogenesis associated 5 	168	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
CRKL	ENST00000354336.3	v-crk avian sarcoma virus CT10 oncogene homolog-like 	2142	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.02	N/A
GBA	ENST00000368373.3	glucosidase, beta, acid 	27	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
CLCN4	ENST00000380833.4	chloride channel, voltage-sensitive 4 	182	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
DDHD1	ENST00000323669.5	DDHD domain containing 1 	103	4	0	0	4	3	hsa-miR-338-5p	-0.01	-0.06	N/A
LSM14A	ENST00000433627.5	LSM14A, SCD6 homolog A (S. cerevisiae) 	362	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.04	N/A
RNFT1	ENST00000442346.2	ring finger protein, transmembrane 1 	6	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.06	N/A
RASAL2	ENST00000448150.3	RAS protein activator like 2 	950	1	0	0	1	4	hsa-miR-338-5p	-0.01	-0.04	N/A
ASF1A	ENST00000229595.5	anti-silencing function 1A histone chaperone 	790	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.12	N/A
KPNA6	ENST00000373625.3	karyopherin alpha 6 (importin alpha 7) 	272	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
ZNF704	ENST00000327835.3	zinc finger protein 704 	124	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
DOCK3	ENST00000266037.9	dedicator of cytokinesis 3 	47	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
ERCC6	ENST00000355832.5	excision repair cross-complementing rodent repair deficiency, complementation group 6 	93	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
ANKIB1	ENST00000265742.3	ankyrin repeat and IBR domain containing 1 	127	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.02	N/A
FOXP1	ENST00000318789.4	forkhead box P1 	264	2	1	1	0	1	hsa-miR-338-5p	-0.01	-0.05	N/A
FREM1	ENST00000380881.4	FRAS1 related extracellular matrix 1 	25	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
CDH7	ENST00000397968.2	cadherin 7, type 2 	42	1	0	1	0	3	hsa-miR-338-5p	-0.01	-0.07	N/A
CDCP1	ENST00000296129.1	CUB domain containing protein 1 	137	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
TPRG1L	ENST00000378344.2	tumor protein p63 regulated 1-like 	203	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
RABEP1	ENST00000262477.6	rabaptin, RAB GTPase binding effector protein 1 	1163	2	0	0	2	0	hsa-miR-338-5p	-0.01	-0.02	N/A
PPM1L	ENST00000498165.1	protein phosphatase, Mg2+/Mn2+ dependent, 1L 	59	1	0	1	0	4	hsa-miR-338-5p	-0.01	-0.04	N/A
FAR1	ENST00000354817.3	fatty acyl CoA reductase 1 	814	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
HNRNPD	ENST00000313899.7	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa) 	1763	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.07	N/A
RNF141	ENST00000265981.2	ring finger protein 141 	345	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.03	N/A
UTP15	ENST00000296792.4	UTP15, U3 small nucleolar ribonucleoprotein, homolog (S. cerevisiae) 	280	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
SCYL3	ENST00000367771.6	SCY1-like 3 (S. cerevisiae) 	124	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
ADAMTS20	ENST00000389420.3	ADAM metallopeptidase with thrombospondin type 1 motif, 20 	22	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
DDX31	ENST00000372159.3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31 	174	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.07	N/A
LRRC8C	ENST00000370454.4	leucine rich repeat containing 8 family, member C 	544	1	1	0	0	1	hsa-miR-338-5p	-0.01	-0.03	N/A
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	1	0	4	hsa-miR-338-5p	-0.01	-0.02	N/A
ZNF551	ENST00000282296.5	zinc finger protein 551 	49	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
ZNF250	ENST00000292579.7	zinc finger protein 250 	67	3*	1	0	1	0	hsa-miR-338-5p	-0.01	-0.05	N/A
GPR173	ENST00000332582.4	G protein-coupled receptor 173 	99	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
PRKG2	ENST00000395578.1	protein kinase, cGMP-dependent, type II 	15	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
FAF1	ENST00000396153.2	Fas (TNFRSF6) associated factor 1 	428	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
C12orf4	ENST00000261250.3	chromosome 12 open reading frame 4 	37	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
KIF3B	ENST00000375712.3	kinesin family member 3B 	182	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
SUSD1	ENST00000374263.3	sushi domain containing 1 	68	2	1	1	0	3	hsa-miR-338-5p	-0.01	-0.06	N/A
SLC7A11	ENST00000280612.5	solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 	61	2	0	1	1	0	hsa-miR-338-5p	-0.01	-0.03	N/A
MAVS	ENST00000428216.2	mitochondrial antiviral signaling protein 	211	1	0	0	1	2	hsa-miR-338-5p	-0.01	-0.01	N/A
MEF2C	ENST00000340208.5	myocyte enhancer factor 2C 	70	3	1	1	1	2	hsa-miR-338-5p	-0.01	-0.10	N/A
MECP2	ENST00000303391.6	methyl CpG binding protein 2 (Rett syndrome) 	1474	2	1	0	1	1	hsa-miR-338-5p	-0.01	-0.04	N/A
KIAA0319	ENST00000537886.1	KIAA0319 	12	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
CHEK1	ENST00000534070.1	checkpoint kinase 1 	338	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.02	N/A
ZNF283	ENST00000324461.7	zinc finger protein 283 	194	3	1	1	1	1	hsa-miR-338-5p	-0.01	-0.06	N/A
DLC1	ENST00000276297.4	deleted in liver cancer 1 	970	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
LMBR1	ENST00000353442.5	limb development membrane protein 1 	1435	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
ZNF284	ENST00000421176.3	zinc finger protein 284 	42	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.06	N/A
SLC5A3	ENST00000381151.3	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3 	24	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.04	N/A
ETV1	ENST00000430479.1	ets variant 1 	160	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
FAM179A	ENST00000379558.4	family with sequence similarity 179, member A 	21	1	1	0	0	1	hsa-miR-338-5p	-0.01	-0.03	N/A
SLC35D1	ENST00000235345.5	solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1 	186	2	0	2	0	2	hsa-miR-338-5p	-0.01	-0.04	N/A
SLC5A3	ENST00000608209.1	sodium/myo-inositol cotransporter  	24	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.04	N/A
NDC1	ENST00000540001.1	NDC1 transmembrane nucleoporin 	371	2	0	1	1	2	hsa-miR-338-5p	-0.01	-0.03	N/A
GTF3C6	ENST00000329970.7	general transcription factor IIIC, polypeptide 6, alpha 35kDa 	232	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.05	N/A
RNASEH1	ENST00000315212.3	ribonuclease H1 	212	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
SH3BP2	ENST00000356331.5	SH3-domain binding protein 2 	449	2	0	1	1	1	hsa-miR-338-5p	-0.01	-0.03	N/A
ARSB	ENST00000264914.4	arylsulfatase B 	86	2	0	1	1	0	hsa-miR-338-5p	-0.01	-0.03	N/A
FAM115A	ENST00000355951.2	family with sequence similarity 115, member A 	5	2	1	1	0	2	hsa-miR-338-5p	-0.01	-0.07	N/A
ERCC6L2	ENST00000407474.3	excision repair cross-complementing rodent repair deficiency, complementation group 6-like 2 	118	1	0	1	0	3	hsa-miR-338-5p	-0.01	-0.07	N/A
SLC2A13	ENST00000380858.1	solute carrier family 2 (facilitated glucose transporter), member 13 	50	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
MLH3	ENST00000355774.2	mutL homolog 3 	152	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
SEC23IP	ENST00000369075.3	SEC23 interacting protein 	765	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.03	N/A
PSMD12	ENST00000356126.3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12 	399	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.02	N/A
BMPR2	ENST00000374574.2	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	287	1	1	0	0	1	hsa-miR-338-5p	-0.01	-0.03	N/A
C2CD2	ENST00000329623.7	C2 calcium-dependent domain containing 2 	106	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
LRPPRC	ENST00000260665.7	leucine-rich pentatricopeptide repeat containing 	1488	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.02	N/A
RNF8	ENST00000373479.4	ring finger protein 8, E3 ubiquitin protein ligase 	301	1	1	0	0	1	hsa-miR-338-5p	-0.01	-0.04	N/A
BCORL1	ENST00000540052.1	BCL6 corepressor-like 1 	209	1	0	0	1	3	hsa-miR-338-5p	-0.01	-0.01	N/A
KIF1C	ENST00000320785.5	kinesin family member 1C 	149	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
MAK	ENST00000313243.2	male germ cell-associated kinase 	7	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
TXNL4A	ENST00000588162.1	thioredoxin-like 4A 	4755	5	1	2	2	0	hsa-miR-338-5p	-0.01	-0.44	N/A
PEX13	ENST00000295030.5	peroxisomal biogenesis factor 13 	484	2	0	1	1	1	hsa-miR-338-5p	-0.01	-0.04	N/A
AGMAT	ENST00000375826.3	agmatine ureohydrolase (agmatinase) 	331	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
INCENP	ENST00000394818.3	inner centromere protein antigens 135/155kDa 	1299	1	0	0	1	3	hsa-miR-338-5p	-0.01	-0.03	N/A
CEP41	ENST00000223208.5	centrosomal protein 41kDa 	346	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.11	N/A
SMC4	ENST00000357388.3	structural maintenance of chromosomes 4 	647	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.04	N/A
C6orf89	ENST00000480824.2	chromosome 6 open reading frame 89 	1972	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
C3orf38	ENST00000486971.1	chromosome 3 open reading frame 38 	683	2	0	0	2	0	hsa-miR-338-5p	-0.01	-0.12	N/A
ASUN	ENST00000261191.7	asunder spermatogenesis regulator 	227	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.14	N/A
TRIM71	ENST00000383763.5	tripartite motif containing 71, E3 ubiquitin protein ligase 	67	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
ARHGAP31	ENST00000264245.4	Rho GTPase activating protein 31 	32	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.02	N/A
TC2N	ENST00000435962.2	tandem C2 domains, nuclear 	604	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.02	N/A
USP25	ENST00000285681.2	ubiquitin specific peptidase 25 	2012	4	2	1	1	0	hsa-miR-338-5p	-0.01	-0.09	N/A
KDM5B	ENST00000367265.3	lysine (K)-specific demethylase 5B 	187	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
BID	ENST00000317361.7	BH3 interacting domain death agonist 	187	2	1	1	0	0	hsa-miR-338-5p	-0.01	-0.09	N/A
SLC6A4	ENST00000401766.2	solute carrier family 6 (neurotransmitter transporter), member 4 	73	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.02	N/A
LGR4	ENST00000379214.4	leucine-rich repeat containing G protein-coupled receptor 4 	1387	2	1	1	0	0	hsa-miR-338-5p	-0.01	-0.06	N/A
ZNF354B	ENST00000322434.3	zinc finger protein 354B 	52	3	0	3	0	1	hsa-miR-338-5p	-0.01	-0.11	N/A
MALT1	ENST00000348428.3	mucosa associated lymphoid tissue lymphoma translocation gene 1 	295	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
CXorf23	ENST00000379687.3	chromosome X open reading frame 23 	30	2	0	1	1	2	hsa-miR-338-5p	-0.01	-0.03	N/A
STRBP	ENST00000447404.2	spermatid perinuclear RNA binding protein 	575	2	0	2	0	1	hsa-miR-338-5p	-0.01	-0.04	N/A
SESTD1	ENST00000428443.3	SEC14 and spectrin domains 1 	478	3	0	2	1	4	hsa-miR-338-5p	-0.01	-0.05	N/A
SYT7	ENST00000263846.4	synaptotagmin VII 	192	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
PARVA	ENST00000334956.8	parvin, alpha 	1912	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
USP24	ENST00000294383.6	ubiquitin specific peptidase 24 	306	2	0	1	1	0	hsa-miR-338-5p	-0.01	-0.04	N/A
ATL3	ENST00000398868.3	atlastin GTPase 3 	734	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.02	N/A
GIPC2	ENST00000370759.3	GIPC PDZ domain containing family, member 2 	16	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
MR1	ENST00000367580.5	major histocompatibility complex, class I-related 	107	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
TM4SF1	ENST00000472441.1	transmembrane 4 L six family member 1 	1401	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.02	N/A
STAU2	ENST00000522695.1	staufen double-stranded RNA binding protein 2 	306	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.22	N/A
TMEM30A	ENST00000230461.6	transmembrane protein 30A 	1221	2	0	0	2	0	hsa-miR-338-5p	-0.01	-0.09	N/A
ZDHHC9	ENST00000357166.6	zinc finger, DHHC-type containing 9 	1203	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
TLE3	ENST00000558939.1	transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila) 	520	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.04	N/A
CACNB4	ENST00000539935.1	calcium channel, voltage-dependent, beta 4 subunit 	57	1	1	0	0	2	hsa-miR-338-5p	-0.01	-0.03	N/A
WWTR1	ENST00000465804.1	WW domain containing transcription regulator 1 	828	2	0	0	2	1	hsa-miR-338-5p	-0.01	-0.02	N/A
ATG14	ENST00000247178.5	autophagy related 14 	25	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.03	N/A
CNTLN	ENST00000380641.4	centlein, centrosomal protein 	42	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
PGM2	ENST00000381967.4	phosphoglucomutase 2 	232	2	0	0	2	0	hsa-miR-338-5p	-0.01	-0.02	N/A
PSMA5	ENST00000271308.4	proteasome (prosome, macropain) subunit, alpha type, 5 	60	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.02	N/A
WDHD1	ENST00000360586.3	WD repeat and HMG-box DNA binding protein 1 	466	2	1	0	1	1	hsa-miR-338-5p	-0.01	-0.09	N/A
SNX14	ENST00000346348.3	sorting nexin 14 	1132	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.06	N/A
CAB39	ENST00000258418.5	calcium binding protein 39 	27	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
SLC40A1	ENST00000261024.2	solute carrier family 40 (iron-regulated transporter), member 1 	25	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
FRMPD4	ENST00000380682.1	FERM and PDZ domain containing 4 	25	1	1	0	0	0	hsa-miR-338-5p	-0.01	-0.03	N/A
IL6R	ENST00000344086.4	interleukin 6 receptor 	13	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.01	N/A
TCHP	ENST00000405876.4	trichoplein, keratin filament binding 	140	1	1	0	0	2	hsa-miR-338-5p	-0.01	-0.03	N/A
CLSTN2	ENST00000458420.3	calsyntenin 2 	119	1	0	0	1	5	hsa-miR-338-5p	-0.01	-0.01	N/A
SH3GLB1	ENST00000370558.4	SH3-domain GRB2-like endophilin B1 	3418	1	0	1	0	2	hsa-miR-338-5p	-0.01	-0.03	N/A
FAM71F2	ENST00000480462.1	family with sequence similarity 71, member F2 	7	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.02	N/A
C14orf166	ENST00000556760.1	chromosome 14 open reading frame 166 	431	1	0	1	0	0	hsa-miR-338-5p	-0.01	-0.12	N/A
AGTPBP1	ENST00000376083.3	ATP/GTP binding protein 1 	187	1	0	0	1	0	hsa-miR-338-5p	-0.01	-0.06	N/A
NSD1	ENST00000439151.2	nuclear receptor binding SET domain protein 1 	685	1	0	1	0	1	hsa-miR-338-5p	-0.01	-0.02	N/A
NDUFS1	ENST00000233190.6	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) 	1041	2	1	0	1	2	hsa-miR-338-5p	-0.01	-0.04	N/A
CCNL1	ENST00000295926.3	cyclin L1 	161	1	0	0	1	1	hsa-miR-338-5p	-0.01	-0.01	N/A
SIKE1	ENST00000369528.5	suppressor of IKBKE 1 	281	4	0	4	0	1	hsa-miR-338-5p	-0.01	-0.14	N/A
PLAGL2	ENST00000246229.4	pleiomorphic adenoma gene-like 2 	254	2	1	1	0	0	hsa-miR-338-5p	-0.01	-0.05	N/A
