Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
MBD5	ENST00000407073.1	methyl-CpG binding domain protein 5 	7	2	0	1	1	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.13	0.72	
FAXC	ENST00000389677.5	failed axon connections homolog (Drosophila) 	95	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.03	-0.04	0.42	2009, 2011
SPATA2	ENST00000289431.5	spermatogenesis associated 2 	358	1	1	0	0	1	0	1	0	0	hsa-miR-128-3p	-0.03	-0.20	0.53	2005, 2007, 2009, 2011
ASAP1	ENST00000357668.1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 	185	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.03	< 0.1	2011
NCAM1	ENST00000316851.7	neural cell adhesion molecule 1 	19	2	0	1	1	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.11	0.79	2007, 2009, 2011
TAS2R5	ENST00000247883.4	taste receptor, type 2, member 5 	16	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.03	-0.08	< 0.1	
DDI2	ENST00000480945.1	DNA-damage inducible 1 homolog 2 (S. cerevisiae) 	357	1	0	1	0	2	1	0	1	1	hsa-miR-128-3p	-0.03	-0.24	0.74	
PLXND1	ENST00000393239.1	plexin D1 	211	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.03	-0.05	< 0.1	2007, 2009, 2011
TERF2	ENST00000254942.3	telomeric repeat binding factor 2 	709	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.03	-0.05	0.11	
TMED5	ENST00000479918.1	transmembrane emp24 protein transport domain containing 5 	612	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.03	-0.20	0.74	2005, 2007, 2009, 2011
TXLNG	ENST00000380122.5	taxilin gamma 	96	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.03	-0.23	0.77	2011
FUBP1	ENST00000370767.1	far upstream element (FUSE) binding protein 1 	2021	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.03	-0.07	0.65	
ATP11B	ENST00000323116.5	ATPase, class VI, type 11B 	459	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.10	0.49	2009, 2011
CPD	ENST00000225719.4	carboxypeptidase D 	1766	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.02	-0.04	0.68	2005, 2007, 2009, 2011
TGFBR3	ENST00000212355.4	transforming growth factor, beta receptor III 	245	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.78	2011
TRERF1	ENST00000541110.1	transcriptional regulating factor 1 	52	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.56	2011
UBXN7	ENST00000296328.4	UBX domain protein 7 	95	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.02	-0.09	0.84	
MAGI3	ENST00000307546.9	membrane associated guanylate kinase, WW and PDZ domain containing 3 	70	1	0	0	1	2	0	1	1	0	hsa-miR-128-3p	-0.02	-0.08	0.84	
KLHL18	ENST00000232766.5	kelch-like family member 18 	74	1	0	1	0	1	0	1	0	2	hsa-miR-128-3p	-0.02	-0.04	0.15	2009, 2011
PLAGL2	ENST00000246229.4	pleiomorphic adenoma gene-like 2 	254	1	1	0	0	2	0	2	0	0	hsa-miR-128-3p	-0.02	-0.20	0.40	2005, 2007, 2009, 2011
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.02	-0.09	0.66	2005, 2007, 2011
WDFY2	ENST00000298125.5	WD repeat and FYVE domain containing 2 	85	2	0	1	1	1	0	1	0	3	hsa-miR-128-3p	-0.02	-0.15	0.75	
CDS2	ENST00000460006.1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 	782	1	0	0	1	2	1	0	1	4	hsa-miR-128-3p	-0.02	-0.23	0.68	2011
PTCHD4	ENST00000339488.4	patched domain containing 4 	19	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.02	-0.06	0.27	
SLC22A23	ENST00000436008.2	solute carrier family 22, member 23 	353	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.02	-0.33	0.83	2011
SHH	ENST00000297261.2	sonic hedgehog 	32	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.02	-0.07	0.67	
LIFR	ENST00000263409.4	leukemia inhibitory factor receptor alpha 	44	1	0	0	1	1	0	0	1	2	hsa-miR-128-3p	-0.02	-0.08	0.78	2007, 2009, 2011
CNTN2	ENST00000331830.4	contactin 2 (axonal) 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.53	2009, 2011
ARID4B	ENST00000349213.3	AT rich interactive domain 4B (RBP1-like) 	940	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.31	2005, 2007
SH3PXD2A	ENST00000369774.4	SH3 and PX domains 2A 	152	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.02	-0.02	0.19	
SPRY3	ENST00000302805.2	sprouty homolog 3 (Drosophila) 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.18	2011
ONECUT3	ENST00000382349.4	one cut homeobox 3 	5	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.02	-0.02	0.16	
ZNF185	ENST00000535861.1	zinc finger protein 185 (LIM domain) 	106	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.13	
DUSP13	ENST00000372702.3	dual specificity phosphatase 13 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	ORF	
ATP9A	ENST00000311637.5	ATPase, class II, type 9A 	1511	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.26	2009, 2011
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.06	0.78	2007, 2009, 2011
CDON	ENST00000392693.3	cell adhesion associated, oncogene regulated 	173	1	1	0	0	1	0	1	0	4	hsa-miR-128-3p	-0.02	-0.05	0.72	
SLC9A7	ENST00000328306.4	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7 	147	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.02	-0.10	0.72	
FOSL2	ENST00000379619.1	FOS-like antigen 2 	2255	1	0	1	0	2	2	0	0	2	hsa-miR-128-3p	-0.02	-0.08	0.23	
ZBTB3	ENST00000394807.3	zinc finger and BTB domain containing 3 	96	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.06	< 0.1	
FOXN3	ENST00000345097.4	forkhead box N3 	42	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.02	-0.15	0.75	2009, 2011
TMEM248	ENST00000341567.4	transmembrane protein 248 	3207	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.02	0.13	2007, 2009, 2011
SLITRK3	ENST00000475390.1	SLIT and NTRK-like family, member 3 	5	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.02	-0.17	0.84	
ALG9	ENST00000531154.1	ALG9, alpha-1,2-mannosyltransferase 	586	2	1	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.02	-0.37	0.77	2007, 2009, 2011
PCDH1	ENST00000503492.1	protocadherin 1 	30	1	0	1	0	0	0	0	0	3	hsa-miR-128-3p	-0.02	-0.02	0.20	
P2RY2	ENST00000311131.2	purinergic receptor P2Y, G-protein coupled, 2 	66	1	1	0	0	2	0	1	1	1	hsa-miR-128-3p	-0.02	-0.06	0.58	
CA12	ENST00000178638.3	carbonic anhydrase XII 	42	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.02	-0.04	0.56	2005, 2007, 2009, 2011
ZBTB20	ENST00000462705.1	zinc finger and BTB domain containing 20 	5	4	1	0	3	0	0	0	0	5	hsa-miR-128-3p	-0.02	-0.77	> 0.99	
ILDR2	ENST00000469934.2	immunoglobulin-like domain containing receptor 2 	7	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.01	-0.05	0.33	2011
PGP	ENST00000333503.7	phosphoglycolate phosphatase 	153	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.01	-0.03	0.22	
TMBIM6	ENST00000423828.1	transmembrane BAX inhibitor motif containing 6 	4043	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.01	-0.31	0.77	2009, 2011
NAPEPLD	ENST00000417955.1	N-acyl phosphatidylethanolamine phospholipase D 	13	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.03	0.19	2009
BZW1	ENST00000409600.1	basic leucine zipper and W2 domains 1 	470	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.01	-0.17	0.57	
NEBL	ENST00000377122.4	nebulette 	181	1	1	0	0	1	0	0	1	1	hsa-miR-128-3p	-0.01	-0.16	0.88	2011
IGF1	ENST00000337514.6	insulin-like growth factor 1 (somatomedin C) 	19	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.01	-0.14	0.11	2009, 2011
SMAD2	ENST00000262160.6	SMAD family member 2 	1196	2	2	0	0	0	0	0	0	4	hsa-miR-128-3p	-0.01	-0.17	0.92	2007, 2009, 2011
RBP2	ENST00000232217.2	retinol binding protein 2, cellular 	46	1	0	1	0	1	1	0	0	1	hsa-miR-128-3p	-0.01	-0.14	0.23	
HTT	ENST00000355072.5	huntingtin 	731	1	1	0	0	2	0	1	1	0	hsa-miR-128-3p	-0.01	-0.08	0.26	2009, 2011
RAD51D	ENST00000345365.6	RAD51 paralog D 	73	1	0	1	0	2	0	2	0	0	hsa-miR-128-3p	-0.01	-0.09	0.17	
AP5M1	ENST00000261558.3	adaptor-related protein complex 5, mu 1 subunit 	198	1	1	0	0	1	0	1	0	2	hsa-miR-128-3p	-0.01	-0.06	0.65	
KAT6A	ENST00000265713.2	K(lysine) acetyltransferase 6A 	21	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.02	0.13	
PPARGC1A	ENST00000264867.2	peroxisome proliferator-activated receptor gamma, coactivator 1 alpha 	19	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.01	-0.02	0.19	
SLC30A7	ENST00000370112.4	solute carrier family 30 (zinc transporter), member 7 	204	1	0	0	1	0	0	0	0	4	hsa-miR-128-3p	-0.01	-0.08	0.65	2011
KCNMB4	ENST00000258111.4	potassium large conductance calcium-activated channel, subfamily M, beta member 4 	486	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.01	-0.30	0.64	
POU3F3	ENST00000361360.2	POU class 3 homeobox 3 	461	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.01	-0.17	0.16	
POFUT1	ENST00000375749.3	protein O-fucosyltransferase 1 	647	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.01	-0.02	0.27	2011
VCAN	ENST00000265077.3	versican 	542	1	0	1	0	1	1	0	0	0	hsa-miR-128-3p	-0.01	-0.09	0.25	
ANKFY1	ENST00000341657.4	ankyrin repeat and FYVE domain containing 1 	969	1	0	0	1	3	1	2	0	2	hsa-miR-128-3p	-0.01	-0.08	0.50	
MDGA1	ENST00000297153.7	MAM domain containing glycosylphosphatidylinositol anchor 1 	240	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.01	0.65	2009, 2011
DCAF17	ENST00000375255.3	DDB1 and CUL4 associated factor 17 	49	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.09	< 0.1	2009, 2011
TTC28	ENST00000397906.2	tetratricopeptide repeat domain 28 	227	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.04	0.51	2011
HSD17B8	ENST00000374662.3	hydroxysteroid (17-beta) dehydrogenase 8 	51	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.22	0.21	
FADS1	ENST00000350997.7	fatty acid desaturase 1 	1170	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.01	-0.04	0.29	2005, 2007, 2009, 2011
KCMF1	ENST00000409785.4	potassium channel modulatory factor 1 	1285	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.01	-0.12	0.79	2009, 2011
HDAC4	ENST00000345617.3	histone deacetylase 4 	48	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.01	-0.02	0.30	2009, 2011
IPMK	ENST00000373935.3	inositol polyphosphate multikinase 	196	1	0	0	1	2	0	1	1	1	hsa-miR-128-3p	-0.01	-0.13	0.53	2011
SFMBT1	ENST00000394752.3	Scm-like with four mbt domains 1 	116	1	1	0	0	1	0	0	1	1	hsa-miR-128-3p	-0.01	-0.05	0.22	
IRS4	ENST00000372129.2	insulin receptor substrate 4 	56	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.01	-0.05	0.57	
ARID1B	ENST00000346085.5	AT rich interactive domain 1B (SWI1-like) 	220	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.01	-0.04	0.80	2005, 2007, 2009, 2011
PACS1	ENST00000320580.4	phosphofurin acidic cluster sorting protein 1 	87	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.01	-0.02	0.17	
CNOT1	ENST00000317147.5	CCR4-NOT transcription complex, subunit 1 	294	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.01	-0.07	0.59	
TMEM120B	ENST00000449592.2	transmembrane protein 120B 	60	1	0	1	0	1	0	1	0	1	hsa-miR-128-3p	0	-0.04	< 0.1	
ERP44	ENST00000262455.6	endoplasmic reticulum protein 44 	1530	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	0	-0.22	0.47	2009, 2011
PIK3CA	ENST00000263967.3	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha 	112	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	0	-0.11	0.73	
MAPRE2	ENST00000436190.2	microtubule-associated protein, RP/EB family, member 2 	361	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.14	0.21	2011
SBNO1	ENST00000420886.2	strawberry notch homolog 1 (Drosophila) 	87	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.02	0.28	2011
NIPBL	ENST00000448238.2	Nipped-B homolog (Drosophila) 	250	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.15	0.51	2005, 2007, 2009, 2011
CADM1	ENST00000452722.3	cell adhesion molecule 1 	676	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	0	-0.29	0.63	2007
DLK1	ENST00000341267.4	delta-like 1 homolog (Drosophila) 	1865	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	0	-0.14	0.61	
TSPAN14	ENST00000429989.3	tetraspanin 14 	239	1	0	1	0	1	0	1	0	3	hsa-miR-128-3p	0	-0.07	0.23	
TAF3	ENST00000344293.5	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 140kDa 	225	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.03	< 0.1	
CPNE2	ENST00000290776.8	copine II 	1469	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	0	-0.17	0.61	
RBM15B	ENST00000323686.4	RNA binding motif protein 15B 	1925	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.03	< 0.1	
UBE2K	ENST00000261427.5	ubiquitin-conjugating enzyme E2K 	762	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	0	-0.18	0.28	2009, 2011
CCDC6	ENST00000263102.6	coiled-coil domain containing 6 	193	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.04	0.24	2005, 2007, 2009, 2011
PFKM	ENST00000312352.7	phosphofructokinase, muscle 	7010	1	0	1	0	2	0	2	0	0	hsa-miR-128-3p	0	-0.34	0.56	2005, 2007, 2011
ROBO1	ENST00000436010.2	roundabout, axon guidance receptor, homolog 1 (Drosophila) 	546	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.15	0.11	
CACNG2	ENST00000300105.6	calcium channel, voltage-dependent, gamma subunit 2 	5	3	1	1	1	0	0	0	0	0	hsa-miR-128-3p	0	-0.48	0.99	2011
SLC24A4	ENST00000393265.2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 	5	2	1	0	1	3	0	3	0	2	hsa-miR-128-3p	0	-0.46	0.98	2011
PAX6	ENST00000419022.1	paired box 6 	191	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	0	-0.03	0.52	
TRIP4	ENST00000261884.3	thyroid hormone receptor interactor 4 	143	1	0	0	1	1	0	0	1	3	hsa-miR-128-3p	0	-0.03	0.56	
CDC6	ENST00000209728.4	cell division cycle 6 	772	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.02	0.52	
FCHSD1	ENST00000435817.2	FCH and double SH3 domains 1 	364	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	0	-0.02	< 0.1	
SMIM17	ENST00000598409.1	small integral membrane protein 17 	5	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.32	0.40	2011
GABRB1	ENST00000295454.3	gamma-aminobutyric acid (GABA) A receptor, beta 1 	5	2	0	1	1	3	0	1	2	3	hsa-miR-128-3p	0	-0.28	0.72	
DCC	ENST00000442544.2	deleted in colorectal carcinoma 	5	1	1	0	0	1	0	1	0	1	hsa-miR-128-3p	0	-0.26	0.59	2011
EHF	ENST00000257831.3	ets homologous factor 	5	2	0	0	2	1	0	1	0	2	hsa-miR-128-3p	0	-0.21	0.88	2011
EIF2B3	ENST00000360403.2	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa 	901	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.16	0.48	
GOLGA6B	ENST00000421285.3	golgin A6 family, member B 	5	1	1	0	0	1	0	0	1	1	hsa-miR-128-3p	0	-0.22	0.47	
GPR174	ENST00000276077.1	G protein-coupled receptor 174 	5	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	0	-0.14	0.72	
PTGDR	ENST00000553372.1	prostaglandin D2 receptor (DP) 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	0	-0.18	0.62	2009, 2011
RGPD4	ENST00000408999.3	RANBP2-like and GRIP domain containing 4 	5	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	0	-0.15	0.60	
CISD2	ENST00000273986.4	CDGSH iron sulfur domain 2 	13	1	1	0	0	1	0	1	0	0	hsa-miR-128-3p	0	-0.47	< 0.1	2011
RP13-996F3.4	ENST00000557886.1	Uncharacterized protein  	5	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	0	-0.09	0.47	
MAP3K2	ENST00000409947.1	mitogen-activated protein kinase kinase kinase 2 	187	1	0	1	0	0	0	0	0	4	hsa-miR-128-3p	0	-0.21	0.44	2011
TGFBR2	ENST00000359013.4	transforming growth factor, beta receptor II (70/80kDa) 	2168	1	1	0	0	1	0	1	0	5	hsa-miR-128-3p	0	-0.05	< 0.1	
CACNA1A	ENST00000573710.2	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	0	-0.06	0.66	2011
COL26A1	ENST00000313669.7	collagen, type XXVI, alpha 1 	223	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.02	0.19	
DDB1	ENST00000301764.7	damage-specific DNA binding protein 1, 127kDa 	22506	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	0	-0.16	< 0.1	
