Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
ILDR2	ENST00000469934.2	immunoglobulin-like domain containing receptor 2 	7	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.03	0.67	2011
COL4A4	ENST00000396625.3	collagen, type IV, alpha 4 	133	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.01	0.70	2011
NCAPG	ENST00000251496.2	non-SMC condensin I complex, subunit G 	599	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.01	-0.27	0.56	2009, 2011
C7orf55-LUC7L2	ENST00000354926.4	C7orf55-LUC7L2 readthrough 	419	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.19	0.89	2005, 2007
ZBTB14	ENST00000357006.4	zinc finger and BTB domain containing 14 	459	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.24	0.89	2011
LUC7L2	ENST00000541515.3	LUC7-like 2 (S. cerevisiae) 	419	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.19	0.89	
DBNL	ENST00000494774.1	drebrin-like 	1802	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.18	0.87	2005, 2007, 2009, 2011
CRTAP	ENST00000320954.6	cartilage associated protein 	3154	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.19	0.80	2011
ATP6V0E1	ENST00000519374.1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 	1195	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.31	< 0.1	
MARCKS	ENST00000368635.4	myristoylated alanine-rich protein kinase C substrate 	188	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.15	0.73	
KCTD10	ENST00000228495.6	potassium channel tetramerization domain containing 10 	147	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.21	0.90	
TBL1XR1	ENST00000430069.1	transducin (beta)-like 1 X-linked receptor 1 	334	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.03	0.63	2005, 2007
SIK3	ENST00000375300.1	SIK family kinase 3 	134	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.12	0.84	
GFPT1	ENST00000357308.4	glutamine--fructose-6-phosphate transaminase 1 	1313	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.06	0.81	2011
SFXN2	ENST00000369893.5	sideroflexin 2 	547	1	1	0	0	1	0	1	0	0	rno-miR-9a-5p	-0.01	-0.36	0.86	2003, 2007, 2009, 2011
CISD3	ENST00000439660.2	CDGSH iron sulfur domain 3 	3508	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.01	-0.13	0.69	2011
GALNT1	ENST00000269195.5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1) 	2466	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.13	0.69	2005, 2007
MED29	ENST00000315588.5	mediator complex subunit 29 	2453	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.01	-0.27	0.88	
EPHB2	ENST00000374632.3	EPH receptor B2 	297	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.01	-0.02	0.66	2005, 2007, 2009, 2011
YAP1	ENST00000282441.5	Yes-associated protein 1 	1175	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.07	0.68	2005, 2007, 2011
SUPT7L	ENST00000337768.5	suppressor of Ty 7 (S. cerevisiae)-like 	1145	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.18	0.53	2011
CNOT7	ENST00000361272.4	CCR4-NOT transcription complex, subunit 7 	415	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.16	0.83	2005, 2007
SLC44A1	ENST00000374720.3	solute carrier family 44 (choline transporter), member 1 	407	1	1	0	0	0	0	0	0	2	rno-miR-9a-5p	0	-0.08	0.45	
CNP	ENST00000393892.3	2',3'-cyclic nucleotide 3' phosphodiesterase 	399	1	1	0	0	2	0	1	1	0	rno-miR-9a-5p	0	-0.11	< 0.1	
FBXL19	ENST00000338343.4	F-box and leucine-rich repeat protein 19 	75	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.02	0.61	2009, 2011
SENP1	ENST00000004980.5	SUMO1/sentrin specific peptidase 1 	361	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.08	0.54	2005, 2007
FYTTD1	ENST00000241502.4	forty-two-three domain containing 1 	891	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.34	0.96	2005, 2007, 2009, 2011
THBS2	ENST00000366787.3	thrombospondin 2 	372	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	0	-0.11	0.83	2005, 2007, 2009, 2011
MGAT1	ENST00000333055.3	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase 	831	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.20	0.90	2009, 2011
SLC30A5	ENST00000396591.3	solute carrier family 30 (zinc transporter), member 5 	677	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.24	0.95	2011
OIP5	ENST00000220514.3	Opa interacting protein 5 	178	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.13	0.82	
ITM2B	ENST00000378565.5	integral membrane protein 2B 	10367	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.47	0.45	2005, 2007
WIPI2	ENST00000288828.4	WD repeat domain, phosphoinositide interacting 2 	1038	1	1	0	0	2	0	2	0	0	rno-miR-9a-5p	0	-0.26	0.28	
WDR7	ENST00000254442.3	WD repeat domain 7 	365	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.18	0.90	
AHDC1	ENST00000247087.5	AT hook, DNA binding motif, containing 1 	174	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.08	0.68	2011
DHX40	ENST00000251241.4	DEAH (Asp-Glu-Ala-His) box polypeptide 40 	538	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.27	0.91	2005, 2007, 2009, 2011
ENAH	ENST00000366844.3	enabled homolog (Drosophila) 	415	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.12	0.70	2009, 2011
FKBP7	ENST00000424785.2	FK506 binding protein 7 	645	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.28	0.57	2011
U2SURP	ENST00000397933.2	U2 snRNP-associated SURP domain containing 	1353	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.03	< 0.1	
THOC5	ENST00000490103.1	THO complex 5 	587	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.23	0.75	
MTHFD1L	ENST00000367321.3	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like 	2336	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.14	0.83	2005, 2007, 2009, 2011
USP14	ENST00000261601.7	ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) 	561	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.21	0.73	2009, 2011
ZBTB20	ENST00000462705.1	zinc finger and BTB domain containing 20 	5	4	2	2	0	6	2	1	3	3	rno-miR-9a-5p	0	-1.17	> 0.99	
EXT1	ENST00000378204.2	exostosin glycosyltransferase 1 	694	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.24	0.95	
GPC4	ENST00000370828.3	glypican 4 	542	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.03	0.61	
CENPF	ENST00000366955.3	centromere protein F, 350/400kDa 	181	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.20	0.62	
VAV3	ENST00000370056.4	vav 3 guanine nucleotide exchange factor 	1128	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.46	0.95	2005, 2007, 2009, 2011
DDI2	ENST00000480945.1	DNA-damage inducible 1 homolog 2 (S. cerevisiae) 	357	1	1	0	0	0	0	0	0	2	rno-miR-9a-5p	0	-0.09	0.93	
DR1	ENST00000370272.4	down-regulator of transcription 1, TBP-binding (negative cofactor 2) 	2994	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.08	0.92	2007, 2009, 2011
SMARCA5	ENST00000283131.3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 	478	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.12	0.83	2011
IP6K1	ENST00000321599.4	inositol hexakisphosphate kinase 1 	406	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.03	0.53	2011
CCNG1	ENST00000340828.2	cyclin G1 	1547	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.43	0.94	2005, 2007, 2009, 2011
TIMM23	ENST00000260867.4	translocase of inner mitochondrial membrane 23 homolog (yeast) 	2176	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	0	-0.33	0.77	
PCDH9	ENST00000377861.3	protocadherin 9 	102	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.13	0.68	
PSD3	ENST00000327040.8	pleckstrin and Sec7 domain containing 3 	133	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.01	0.80	2007, 2009, 2011
XPO4	ENST00000400602.2	exportin 4 	718	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	0	-0.05	0.75	2005, 2007, 2009, 2011
KNSTRN	ENST00000608100.1	kinetochore-localized astrin/SPAG5 binding protein 	1628	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.04	0.50	
CHST14	ENST00000306243.5	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 	1143	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.14	0.80	2005, 2007, 2009, 2011
CTDNEP1	ENST00000574322.1	CTD nuclear envelope phosphatase 1 	2165	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.20	0.54	
CUL4A	ENST00000326335.4	cullin 4A 	4084	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.25	0.92	2005, 2007, 2009, 2011
FBXL3	ENST00000355619.5	F-box and leucine-rich repeat protein 3 	842	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.22	0.91	2005, 2007, 2009, 2011
SLITRK3	ENST00000475390.1	SLIT and NTRK-like family, member 3 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.17	0.89	
GFAP	ENST00000586793.1	glial fibrillary acidic protein 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.18	ORF	
GRIN2A	ENST00000562109.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2A 	5	1	1	0	0	3	0	1	2	1	rno-miR-9a-5p	0	-0.08	0.90	
DNAJB1	ENST00000254322.2	DnaJ (Hsp40) homolog, subfamily B, member 1 	29	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.22	0.84	2005, 2007, 2009, 2011
ZBTB7C	ENST00000535628.2	zinc finger and BTB domain containing 7C 	23	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.15	0.83	
KIF13B	ENST00000524189.1	kinesin family member 13B 	17	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.16	0.83	2005, 2007, 2009, 2011
SHC3	ENST00000375835.4	SHC (Src homology 2 domain containing) transforming protein 3 	18	1	0	1	0	4	1	1	2	4	rno-miR-9a-5p	0	-0.17	0.55	2011
KLHL18	ENST00000232766.5	kelch-like family member 18 	74	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.31	0.96	2007, 2009, 2011
RAI14	ENST00000265109.3	retinoic acid induced 14 	2228	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.05	0.82	2005, 2007, 2009, 2011
RPS6KA6	ENST00000262752.2	ribosomal protein S6 kinase, 90kDa, polypeptide 6 	156	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	0	-0.14	0.82	2011
PIK3CB	ENST00000477593.1	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta 	437	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	0	-0.17	0.82	
SFMBT1	ENST00000394752.3	Scm-like with four mbt domains 1 	116	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	0	-0.07	0.72	
TMEM33	ENST00000504986.1	transmembrane protein 33 	1470	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.12	0.66	2011
ADAMTS9	ENST00000295903.4	ADAM metallopeptidase with thrombospondin type 1 motif, 9 	5	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	0	-0.19	0.44	2009, 2011
