Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Map1a	ENSMUST00000094639.4	microtubule-associated protein 1 A 	197	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	0.76	2005, 2007, 2009, 2011
P2ry4	ENSMUST00000053373.1	pyrimidinergic receptor P2Y, G-protein coupled, 4 	68	1	1	0	0	1	1	0	0	1	mmu-miR-9-5p	-0.06	-0.24	< 0.1	2009, 2011
Ptpn14	ENSMUST00000027898.5	protein tyrosine phosphatase, non-receptor type 14 	937	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	< 0.1	2009, 2011
Mmp15	ENSMUST00000034243.5	matrix metallopeptidase 15 	499	1	0	1	0	1	0	1	0	1	mmu-miR-9-5p	-0.06	-0.08	0.86	2007, 2009, 2011
Rest	ENSMUST00000080359.6	RE1-silencing transcription factor 	21	2	0	1	1	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.15	0.98	
Arcn1	ENSMUST00000034607.9	archain 1 	164	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.07	0.70	2005, 2007, 2009, 2011
Btg2	ENSMUST00000020692.6	B cell translocation gene 2, anti-proliferative 	3163	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.06	-0.18	0.59	2005, 2007, 2009, 2011
Slitrk4	ENSMUST00000069926.8	SLIT and NTRK-like family, member 4 	18	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.06	-0.06	0.73	
Ccr6	ENSMUST00000164411.3	chemokine (C-C motif) receptor 6 	12	1	1	0	0	2	0	1	1	2	mmu-miR-9-5p	-0.06	-0.15	0.15	
4932411E22Rik	ENSMUST00000050983.1	RIKEN cDNA 4932411E22 gene 	26	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.06	-0.07	< 0.1	
Kcnj3	ENSMUST00000112632.1	potassium inwardly-rectifying channel, subfamily J, member 3 	181	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	ORF	
Son	ENSMUST00000122302.2	Son DNA binding protein 	5492	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	ORF	2005, 2007, 2009, 2011
Ctdp1	ENSMUST00000036229.7	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 	164	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.06	-0.06	0.69	2005, 2007, 2009, 2011
Nacc1	ENSMUST00000001975.4	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing 	503	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.05	-0.06	0.69	2007, 2009, 2011
Ptprk	ENSMUST00000166468.1	protein tyrosine phosphatase, receptor type, K 	824	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.16	0.92	2005, 2007, 2009, 2011
Eml5	ENSMUST00000065716.6	echinoderm microtubule associated protein like 5 	205	2	0	1	1	1	0	0	1	3	mmu-miR-9-5p	-0.05	-0.10	0.81	2009, 2011
Clmn	ENSMUST00000109937.2	calmin 	584	1	0	0	1	3	1	0	2	1	mmu-miR-9-5p	-0.05	-0.21	0.75	2009, 2011
Nelfa	ENSMUST00000030993.6	negative elongation factor complex member A, Whsc2 	487	1	0	1	0	0	0	0	0	4	mmu-miR-9-5p	-0.05	-0.17	0.33	2007, 2009, 2011
Yap1	ENSMUST00000086580.6	yes-associated protein 1 	236	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.11	0.66	2005, 2007, 2009, 2011
C2cd2	ENSMUST00000170757.1	C2 calcium-dependent domain containing 2 	3129	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.05	-0.07	0.70	2007, 2011
Hspa13	ENSMUST00000114244.1	heat shock protein 70 family, member 13 	311	1	0	0	1	3	1	1	1	0	mmu-miR-9-5p	-0.05	-0.40	0.63	2007, 2009, 2011
Fryl	ENSMUST00000101127.6	furry homolog-like (Drosophila) 	59	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.05	-0.05	0.51	2007, 2009, 2011
Tspan15	ENSMUST00000047883.9	tetraspanin 15 	276	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.05	0.44	2005, 2007, 2009, 2011
Gm28048	ENSMUST00000160826.1	predicted gene, 28048 	690	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.05	ORF	
Pdcd2	ENSMUST00000054450.6	programmed cell death 2 	63	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.74	< 0.1	
Srgap3	ENSMUST00000088373.5	SLIT-ROBO Rho GTPase activating protein 3 	81	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.05	-0.10	0.70	2005, 2007, 2009, 2011
Sgms2	ENSMUST00000090246.4	sphingomyelin synthase 2 	321	1	0	0	1	1	0	0	1	3	mmu-miR-9-5p	-0.05	-0.15	0.69	2011
Amotl2	ENSMUST00000035121.8	angiomotin-like 2 	345	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.06	0.86	2005, 2007, 2009, 2011
Pclo	ENSMUST00000182407.2	piccolo (presynaptic cytomatrix protein) 	45	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.06	0.79	2011
Cacna1e	ENSMUST00000187541.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	8	1	0	1	0	3	0	0	3	1	mmu-miR-9-5p	-0.05	-0.05	0.65	2005, 2007, 2009, 2011
Gramd4	ENSMUST00000138134.2	GRAM domain containing 4 	422	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.05	0.45	2007, 2009, 2011
Szrd1	ENSMUST00000102487.3	SUZ RNA binding domain containing 1 	806	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.05	-0.15	0.35	2009, 2011
Slc1a1	ENSMUST00000025875.4	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 	1022	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.12	0.91	2005, 2007, 2009, 2011
Ptch1	ENSMUST00000021921.5	patched homolog 1 	4095	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.05	0.90	2007
Pitpnm2	ENSMUST00000162812.2	phosphatidylinositol transfer protein, membrane-associated 2 	115	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.06	0.57	2007, 2009, 2011
Wnt4	ENSMUST00000045747.4	wingless-related MMTV integration site 4 	269	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.05	-0.14	0.75	2005, 2007
Slc36a1	ENSMUST00000108872.3	solute carrier family 36 (proton/amino acid symporter), member 1 	541	1	0	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.05	-0.05	0.35	2005, 2007, 2009, 2011
Drd2	ENSMUST00000075764.6	dopamine receptor D2 	6	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.24	0.86	2005, 2007
Sik1	ENSMUST00000024839.4	salt inducible kinase 1 	269	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.12	0.80	2007, 2009, 2011
Plekha6	ENSMUST00000105082.3	pleckstrin homology domain containing, family A member 6 	725	2	0	0	2	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.06	0.81	2005, 2007, 2009, 2011
Baz2b	ENSMUST00000112550.2	bromodomain adjacent to zinc finger domain, 2B 	90	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.05	0.70	2005, 2007, 2009, 2011
Elavl2	ENSMUST00000107110.2	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B) 	71	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.05	-0.05	0.80	2007, 2009, 2011
Elavl4	ENSMUST00000106598.2	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D) 	8	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.04	0.78	2009, 2011
Zbtb7c	ENSMUST00000058997.8	zinc finger and BTB domain containing 7C 	85	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.14	0.90	2009, 2011
Flrt1	ENSMUST00000113383.2	fibronectin leucine rich transmembrane protein 1 	74	1	0	1	0	0	0	0	0	6	mmu-miR-9-5p	-0.04	-0.12	0.88	
Kdm7a	ENSMUST00000002305.8	lysine (K)-specific demethylase 7A 	770	1	0	0	1	2	0	1	1	1	mmu-miR-9-5p	-0.04	-0.05	0.72	2007, 2009, 2011
Slc45a4	ENSMUST00000151288.2	solute carrier family 45, member 4 	135	1	0	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.04	-0.04	0.73	2011
Fbxl17	ENSMUST00000024761.7	F-box and leucine-rich repeat protein 17 	1433	1	1	0	0	5	0	3	2	0	mmu-miR-9-5p	-0.04	-0.60	< 0.1	2011
Mllt3	ENSMUST00000078090.6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 	653	1	0	0	1	1	0	0	1	3	mmu-miR-9-5p	-0.04	-0.23	0.58	2009, 2011
Dcbld2	ENSMUST00000046663.7	discoidin, CUB and LCCL domain containing 2 	1115	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.04	0.48	2005, 2007, 2009, 2011
Scube1	ENSMUST00000171496.2	signal peptide, CUB domain, EGF-like 1 	18	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.04	-0.14	< 0.1	2009, 2011
Dcp1b	ENSMUST00000112777.3	DCP1 decapping enzyme homolog B (S. cerevisiae) 	23	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.04	-0.23	0.79	2011
Nedd1	ENSMUST00000020163.6	neural precursor cell expressed, developmentally down-regulated gene 1 	125	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.05	0.50	2009, 2011
E130308A19Rik	ENSMUST00000070150.5	RIKEN cDNA E130308A19 gene 	224	2	0	1	1	1	0	0	1	2	mmu-miR-9-5p	-0.04	-0.18	0.82	2009, 2011
Ncoa2	ENSMUST00000081713.5	nuclear receptor coactivator 2 	901	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.04	-0.05	0.80	2009, 2011
Lphn1	ENSMUST00000141158.2	latrophilin 1 	147	2	1	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.04	-0.04	0.79	2007, 2009, 2011
Slc24a2	ENSMUST00000107157.3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 	8	1	0	1	0	1	0	1	0	5	mmu-miR-9-5p	-0.04	-0.04	0.30	2009, 2011
Bbs1	ENSMUST00000053506.6	Bardet-Biedl syndrome 1 (human) 	132	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.04	-0.04	< 0.1	2009, 2011
Pcnx	ENSMUST00000021567.5	pecanex homolog (Drosophila) 	657	1	0	0	1	1	0	1	0	1	mmu-miR-9-5p	-0.04	-0.08	0.47	2009, 2011
Gucy1a2	ENSMUST00000115733.1	guanylate cyclase 1, soluble, alpha 2 	95	1	0	1	0	1	0	1	0	4	mmu-miR-9-5p	-0.04	-0.05	0.83	
Ttbk2	ENSMUST00000057135.8	tau tubulin kinase 2 	145	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.06	0.87	2009, 2011
Tfrc	ENSMUST00000023486.9	transferrin receptor 	2457	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.04	-0.04	0.68	2005, 2007, 2009, 2011
Pak3	ENSMUST00000172330.2	p21 protein (Cdc42/Rac)-activated kinase 3 	27	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.04	< 0.1	2011
Rai14	ENSMUST00000090339.4	retinoic acid induced 14 	432	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.05	0.63	2005, 2007, 2009, 2011
D430041D05Rik	ENSMUST00000089726.4	RIKEN cDNA D430041D05 gene 	37	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.09	0.89	2009, 2011
Pcgf5	ENSMUST00000071267.7	polycomb group ring finger 5 	180	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.04	-0.25	0.79	2007
Scube3	ENSMUST00000043503.4	signal peptide, CUB domain, EGF-like 3 	80	2	1	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.04	0.96	2005, 2007
Cnih4	ENSMUST00000134115.2	cornichon homolog 4 (Drosophila) 	1546	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.19	0.77	2009, 2011
Zdhhc23	ENSMUST00000036321.8	zinc finger, DHHC domain containing 23 	41	1	0	0	1	2	0	1	1	1	mmu-miR-9-5p	-0.04	-0.05	0.70	2005, 2007
Gemin5	ENSMUST00000172035.2	gem (nuclear organelle) associated protein 5 	266	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.04	-0.04	0.75	2009, 2011
Kif26b	ENSMUST00000160789.1	kinesin family member 26B 	26	2	0	1	1	2	0	1	1	4	mmu-miR-9-5p	-0.04	-0.44	0.89	
Dcp1a	ENSMUST00000022535.7	DCP1 decapping enzyme homolog A (S. cerevisiae) 	97	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.04	-0.05	0.49	2009, 2011
Jade2	ENSMUST00000109090.2	jade family PHD finger 2 	221	1	0	0	1	1	0	0	1	1	mmu-miR-9-5p	-0.03	-0.04	0.63	2007, 2009, 2011
Tmem110	ENSMUST00000006701.5	transmembrane protein 110 	856	1	0	0	1	2	0	1	1	0	mmu-miR-9-5p	-0.03	-0.12	0.61	2009, 2011
Cep350	ENSMUST00000138762.2	centrosomal protein 350 	574	2	1	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.04	0.91	2007, 2011
Agfg2	ENSMUST00000031736.10	ArfGAP with FG repeats 2 	177	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.03	-0.21	0.81	2007
Cacnb2	ENSMUST00000114723.3	calcium channel, voltage-dependent, beta 2 subunit 	340	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.03	-0.22	0.46	2007
Sh3glb1	ENSMUST00000163279.1	SH3-domain GRB2-like B1 (endophilin) 	6534	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.15	0.68	2007, 2009, 2011
Map1b	ENSMUST00000064762.4	microtubule-associated protein 1B 	306	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.10	0.86	2005, 2007, 2009, 2011
Arhgap31	ENSMUST00000023487.4	Rho GTPase activating protein 31 	207	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.22	0.47	
Smek1	ENSMUST00000163095.2	SMEK homolog 1, suppressor of mek1 (Dictyostelium) 	1549	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.24	0.67	2009, 2011
Clcn6	ENSMUST00000137724.2	chloride channel 6 	192	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.03	-0.06	0.75	2005, 2007
Kcng3	ENSMUST00000051482.1	potassium voltage-gated channel, subfamily G, member 3 	28	1	0	0	1	2	0	0	2	0	mmu-miR-9-5p	-0.03	-0.04	0.66	2005, 2007, 2009, 2011
Usp15	ENSMUST00000020334.7	ubiquitin specific peptidase 15 	1515	1	0	1	0	2	0	0	2	3	mmu-miR-9-5p	-0.03	-0.86	0.65	
Rims3	ENSMUST00000071093.3	regulating synaptic membrane exocytosis 3 	64	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.03	-0.06	0.84	2005, 2007
Unc80	ENSMUST00000061620.10	unc-80 homolog (C. elegans) 	5	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.03	0.90	2011
Ptprt	ENSMUST00000109445.3	protein tyrosine phosphatase, receptor type, T 	8	1	0	1	0	1	0	0	1	4	mmu-miR-9-5p	-0.03	-0.03	0.52	2005, 2007, 2009, 2011
Gpr153	ENSMUST00000105650.2	G protein-coupled receptor 153 	47	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.03	-0.03	0.48	2005, 2007, 2009, 2011
Kcnh1	ENSMUST00000078470.6	potassium voltage-gated channel, subfamily H (eag-related), member 1 	17	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.03	0.35	2009, 2011
Srgn	ENSMUST00000160987.2	serglycin 	262	1	0	1	0	1	0	1	0	2	mmu-miR-9-5p	-0.03	-0.27	0.57	2007
Smad4	ENSMUST00000025393.8	SMAD family member 4 	1691	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.10	0.72	
Shroom2	ENSMUST00000101141.3	shroom family member 2 	189	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.03	0.37	2007, 2009, 2011
Ildr2	ENSMUST00000111416.1	immunoglobulin-like domain containing receptor 2 	474	1	1	0	0	2	0	0	2	1	mmu-miR-9-5p	-0.03	-0.09	0.85	2011
Smcr8	ENSMUST00000056907.6	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human) 	393	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.03	-0.03	< 0.1	2007, 2009, 2011
Gpalpp1	ENSMUST00000022585.3	GPALPP motifs containing 1 	854	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.03	-0.03	0.46	2009, 2011
Kcnb1	ENSMUST00000059826.8	potassium voltage gated channel, Shab-related subfamily, member 1 	175	1	0	1	0	2	0	0	2	5	mmu-miR-9-5p	-0.03	-0.04	0.89	
Hdac5	ENSMUST00000008999.6	histone deacetylase 5 	68	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.22	0.78	2007
Senp6	ENSMUST00000037484.9	SUMO/sentrin specific peptidase 6 	852	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.03	-0.08	< 0.1	
Ip6k1	ENSMUST00000035214.5	inositol hexaphosphate kinase 1 	3550	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.03	0.33	2007, 2009, 2011
Unc13a	ENSMUST00000030170.9	unc-13 homolog A (C. elegans) 	10	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.03	-0.03	0.74	2007, 2011
Taf1d	ENSMUST00000164079.2	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D 	296	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.03	-0.22	0.80	
Rfxank	ENSMUST00000075724.7	regulatory factor X-associated ankyrin-containing protein 	384	1	1	0	0	2	0	0	2	0	mmu-miR-9-5p	-0.03	-0.15	< 0.1	2011
Cdk13	ENSMUST00000042365.7	cyclin-dependent kinase 13 	532	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.03	-0.20	0.84	2009, 2011
Zfp618	ENSMUST00000107415.2	zinc finger protein 618 	72	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.03	-0.03	0.84	
Rasa2	ENSMUST00000034984.7	RAS p21 protein activator 2 	96	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.03	-0.14	< 0.1	2009, 2011
Plekhm1	ENSMUST00000041272.9	pleckstrin homology domain containing, family M (with RUN domain) member 1 	465	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.02	-0.03	0.34	2005, 2007, 2009, 2011
Mnt	ENSMUST00000000291.3	max binding protein 	262	1	0	0	1	1	0	0	1	0	mmu-miR-9-5p	-0.02	-0.03	0.62	2005, 2007, 2009, 2011
Nhlrc2	ENSMUST00000071423.5	NHL repeat containing 2 	642	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.02	-0.10	0.22	
Xylt1	ENSMUST00000032892.5	xylosyltransferase 1 	15	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.02	-0.04	0.84	2007
Sh3bp4	ENSMUST00000066279.5	SH3-domain binding protein 4 	796	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.07	0.70	2005, 2007
Ptar1	ENSMUST00000099560.3	protein prenyltransferase alpha subunit repeat containing 1 	63	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.19	0.47	2011
Cdh11	ENSMUST00000075190.3	cadherin 11 	725	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.02	-0.15	0.55	
Pcm1	ENSMUST00000045218.7	pericentriolar material 1 	2208	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.16	0.53	2007, 2009, 2011
D15Ertd621e	ENSMUST00000037270.3	DNA segment, Chr 15, ERATO Doi 621, expressed 	2211	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.03	0.49	2009, 2011
Nav1	ENSMUST00000067414.7	neuron navigator 1 	499	1	0	1	0	1	0	0	1	2	mmu-miR-9-5p	-0.02	-0.03	0.29	2005, 2007, 2009, 2011
Ptgfrn	ENSMUST00000102694.3	prostaglandin F2 receptor negative regulator 	263	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.03	0.57	2005, 2007, 2009, 2011
Pitpnc1	ENSMUST00000103064.4	phosphatidylinositol transfer protein, cytoplasmic 1 	744	1	0	0	1	2	0	2	0	1	mmu-miR-9-5p	-0.02	-0.05	0.11	2005, 2009, 2011
Kcnn3	ENSMUST00000000811.7	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	19	1	0	0	1	1	0	0	1	3	mmu-miR-9-5p	-0.02	-0.06	0.76	2009, 2011
Ppp2r2a	ENSMUST00000089230.5	protein phosphatase 2, regulatory subunit B, alpha 	657	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.02	-0.03	0.49	2011
Bag4	ENSMUST00000038498.8	BCL2-associated athanogene 4 	862	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	ORF	2005, 2007, 2009, 2011
Dnaja4	ENSMUST00000070070.7	DnaJ (Hsp40) homolog, subfamily A, member 4 	632	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.02	-0.15	0.46	2005, 2007, 2009, 2011
Gtpbp2	ENSMUST00000024748.8	GTP binding protein 2 	585	1	0	1	0	1	0	1	0	0	mmu-miR-9-5p	-0.02	-0.04	0.35	2007, 2009, 2011
Notch1	ENSMUST00000028288.4	notch 1 	907	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.02	-0.02	0.39	2005, 2007, 2009, 2011
Rfx5	ENSMUST00000107254.2	regulatory factor X, 5 (influences HLA class II expression) 	945	1	0	0	1	1	0	0	1	2	mmu-miR-9-5p	-0.02	-0.02	< 0.1	2005, 2007, 2009, 2011
Tfdp2	ENSMUST00000034982.10	transcription factor Dp 2 	850	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.12	0.62	2009, 2011
Enah	ENSMUST00000078719.7	enabled homolog (Drosophila) 	2081	1	0	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.02	-0.09	0.70	2007
Egr3	ENSMUST00000035908.1	early growth response 3 	205	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	0.47	2005, 2007
Arhgap39	ENSMUST00000036176.9	Rho GTPase activating protein 39 	42	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	0.34	2007, 2009, 2011
Fam135b	ENSMUST00000022953.8	family with sequence similarity 135, member B 	7	1	0	0	1	1	1	0	0	0	mmu-miR-9-5p	-0.02	-0.11	0.85	2007
Otud4	ENSMUST00000173078.2	OTU domain containing 4 	2329	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.02	-0.02	0.37	2007, 2009, 2011
Tmem33	ENSMUST00000037918.6	transmembrane protein 33 	3570	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.13	0.47	2009, 2011
1110002E22Rik	ENSMUST00000163080.2	RIKEN cDNA 1110002E22 gene 	457	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.03	0.33	
Slc7a11	ENSMUST00000029297.4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 	57	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	0.34	2009, 2011
Tnrc6b	ENSMUST00000067689.7	trinucleotide repeat containing 6b 	464	1	0	1	0	0	0	0	0	4	mmu-miR-9-5p	-0.02	-0.02	0.41	2007, 2009, 2011
Tmod3	ENSMUST00000072232.7	tropomodulin 3 	1070	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.02	-0.06	< 0.1	
Plxna4	ENSMUST00000115096.3	plexin A4 	54	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.04	0.82	2009, 2011
Ebf1	ENSMUST00000081265.6	early B cell factor 1 	350	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.02	-0.03	0.59	
Rap2a	ENSMUST00000062117.7	RAS related protein 2a 	619	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	0.63	2005, 2007, 2009, 2011
Lix1l	ENSMUST00000062058.3	Lix1-like 	2394	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.12	0.50	
Gch1	ENSMUST00000089959.6	GTP cyclohydrolase 1 	1122	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.32	0.85	2005, 2007, 2009, 2011
Grin2a	ENSMUST00000115835.2	glutamate receptor, ionotropic, NMDA2A (epsilon 1) 	6	1	1	0	0	5	0	2	3	0	mmu-miR-9-5p	-0.02	-0.15	0.64	2005, 2007
Itm2b	ENSMUST00000022704.7	integral membrane protein 2B 	16847	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.50	0.56	2005, 2007, 2009, 2011
Unc5d	ENSMUST00000168630.2	unc-5 homolog D (C. elegans) 	6	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.02	-0.02	0.58	2011
Mcmbp	ENSMUST00000057557.8	MCM (minichromosome maintenance deficient) binding protein 	2843	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.32	0.88	2007, 2009, 2011
Ext1	ENSMUST00000077273.3	exostoses (multiple) 1 	425	1	1	0	0	1	0	1	0	0	mmu-miR-9-5p	-0.02	-0.24	0.93	
Smarce1	ENSMUST00000103133.3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 	639	2	0	1	1	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.20	0.82	2005, 2007, 2009, 2011
Gapvd1	ENSMUST00000102800.2	GTPase activating protein and VPS9 domains 1 	1157	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	0.38	2005, 2007
Klhdc10	ENSMUST00000068259.6	kelch domain containing 10 	2497	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.02	-0.02	0.57	2007, 2009, 2011
Robo4	ENSMUST00000115048.2	roundabout homolog 4 (Drosophila) 	747	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.01	-0.97	< 0.1	
Apba1	ENSMUST00000025830.7	amyloid beta (A4) precursor protein binding, family  A, member 1 	90	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.01	-0.01	0.79	2009, 2011
