Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Ankle2	ENSMUST00000031474.8	ankyrin repeat and LEM domain containing 2 	2712	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.07	-0.29	0.88	2009, 2011
Wdr54	ENSMUST00000153148.2	WD repeat domain 54 	7	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.07	-0.10	< 0.1	
Wdfy1	ENSMUST00000113512.2	WD repeat and FYVE domain containing 1 	340	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.07	-0.10	0.74	2005, 2007, 2009, 2011
Diap2	ENSMUST00000113320.2	diaphanous homolog 2 (Drosophila) 	549	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.07	-0.07	0.82	2005, 2007, 2011
Rab43	ENSMUST00000078647.5	RAB43, member RAS oncogene family 	1244	1	0	0	1	1	0	0	1	3	mmu-miR-124-3p.1	-0.07	-0.07	0.75	2005, 2007, 2009, 2011
Sos1	ENSMUST00000068714.5	son of sevenless homolog 1 (Drosophila) 	547	1	0	1	0	1	0	0	1	5	mmu-miR-124-3p.1	-0.07	-0.36	0.92	2009, 2011
Kcnj2	ENSMUST00000042970.2	potassium inwardly-rectifying channel, subfamily J, member 2 	89	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.07	0.81	2005, 2007, 2009, 2011
Arhgef6	ENSMUST00000033468.5	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 	165	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.07	< 0.1	2005, 2007, 2009, 2011
Efhc1	ENSMUST00000038447.5	EF-hand domain (C-terminal) containing 1 	22	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.38	< 0.1	
Diap1	ENSMUST00000115634.2	diaphanous homolog 1 (Drosophila) 	3745	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.07	-0.07	0.79	2005, 2007, 2009, 2011
Lrrfip2	ENSMUST00000035078.7	leucine rich repeat (in FLII) interacting protein 2 	1186	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.27	0.92	2005, 2007, 2009, 2011
Jph1	ENSMUST00000038382.4	junctophilin 1 	1880	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.07	-0.07	0.79	2007, 2011
Lnx2	ENSMUST00000016664.7	ligand of numb-protein X 2 	609	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.07	-0.38	0.91	2005, 2007, 2009, 2011
Creb1	ENSMUST00000087366.5	cAMP responsive element binding protein 1 	1211	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.07	-0.07	0.82	2005, 2007, 2009, 2011
Adcy6	ENSMUST00000096224.4	adenylate cyclase 6 	43	1	0	1	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.07	-0.28	0.62	2005, 2007, 2009, 2011
Palm2	ENSMUST00000102905.2	paralemmin 2 	12	2	0	0	2	0	0	0	0	4	mmu-miR-124-3p.1	-0.07	-0.12	0.97	2007, 2009, 2011
Mtpn	ENSMUST00000031866.5	myotrophin 	7888	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.07	-0.10	0.79	2005, 2007, 2009, 2011
Sugt1	ENSMUST00000054908.8	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) 	3172	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.18	0.84	2005, 2007, 2009, 2011
Agpat5	ENSMUST00000149565.2	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) 	1377	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.19	0.85	2005, 2007, 2009, 2011
Prdx6b	ENSMUST00000057072.5	peroxiredoxin 6B 	13	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.18	< 0.1	2009, 2011
Pogk	ENSMUST00000131487.2	pogo transposable element with KRAB domain 	370	1	0	0	1	1	0	0	1	2	mmu-miR-124-3p.1	-0.07	-0.08	0.80	2005, 2007, 2011
Onecut1	ENSMUST00000056006.10	one cut domain, family member 1 	487	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.14	0.90	
Zfp652	ENSMUST00000107717.2	zinc finger protein 652 	474	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.06	-0.13	0.89	
Sema6c	ENSMUST00000090823.2	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C 	313	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.06	0.64	2005, 2007
Igdcc4	ENSMUST00000077696.7	immunoglobulin superfamily, DCC subclass, member 4 	509	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.06	0.61	2007, 2009, 2011
Pcdh17	ENSMUST00000071370.5	protocadherin 17 	470	1	0	1	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.06	-0.07	0.45	2007, 2011
Ube4a	ENSMUST00000117506.2	ubiquitination factor E4A 	125	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.22	0.81	2005, 2007, 2009, 2011
SEMA6C	ENSMUST00000168321.2	Semaphorin-6C  	313	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.07	0.64	
Tjp1	ENSMUST00000102592.4	tight junction protein 1 	1200	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.06	0.81	2007, 2009, 2011
Mpp6	ENSMUST00000166318.2	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) 	1873	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.26	0.84	
Col4a3bp	ENSMUST00000077672.5	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein 	198	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.16	0.80	2011
Stat3	ENSMUST00000103114.2	signal transducer and activator of transcription 3 	1173	1	1	0	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.06	-0.06	0.58	2005, 2007, 2009, 2011
Pde4a	ENSMUST00000039413.9	phosphodiesterase 4A, cAMP specific 	988	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.06	0.78	2005, 2007, 2009, 2011
Mecp2	ENSMUST00000100750.4	methyl CpG binding protein 2 	845	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.06	-0.09	0.78	2005, 2007, 2009, 2011
Kctd12	ENSMUST00000184744.1	potassium channel tetramerisation domain containing 12 	904	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.06	0.75	2005, 2007, 2009, 2011
Plxdc2	ENSMUST00000028081.7	plexin domain containing 2 	666	1	1	0	0	0	0	0	0	5	mmu-miR-124-3p.1	-0.06	-0.26	0.67	
Col12a1	ENSMUST00000071750.7	collagen, type XII, alpha 1 	58	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.13	0.82	2005, 2007, 2009, 2011
Sntg1	ENSMUST00000140295.2	syntrophin, gamma 1 	19	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.06	-0.23	0.16	
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.08	0.83	2005, 2007
Naa15	ENSMUST00000029303.7	N(alpha)-acetyltransferase 15, NatA auxiliary subunit 	2921	1	1	0	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.06	-0.36	0.95	2007, 2011
8030462N17Rik	ENSMUST00000074653.4	RIKEN cDNA 8030462N17 gene 	353	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.06	-0.06	< 0.1	2009, 2011
Pcdh15	ENSMUST00000131724.3	protocadherin 15 	5	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.06	0.75	2009, 2011
Ttc3	ENSMUST00000117648.2	tetratricopeptide repeat domain 3 	962	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.06	-0.11	0.68	2005, 2007, 2009, 2011
Plagl2	ENSMUST00000056924.8	pleiomorphic adenoma gene-like 2 	205	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.06	-0.06	0.80	2005, 2007, 2009, 2011
Nmt1	ENSMUST00000021314.7	N-myristoyltransferase 1 	704	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.06	-0.13	0.82	2005, 2007
Slc6a2	ENSMUST00000072939.6	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2 	44	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.06	-0.07	0.78	2009, 2011
Pmepa1	ENSMUST00000036248.7	prostate transmembrane protein, androgen induced 1 	1283	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.06	-0.13	0.70	2007, 2009, 2011
Pitpna	ENSMUST00000143219.2	phosphatidylinositol transfer protein, alpha 	3031	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.05	-0.42	0.89	2005, 2007, 2009, 2011
Efnb2	ENSMUST00000001319.8	ephrin B2 	86	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.06	0.68	2005, 2007, 2009, 2011
Zdhhc8	ENSMUST00000076957.5	zinc finger, DHHC domain containing 8 	43	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.07	0.70	2009, 2011
En2	ENSMUST00000036177.8	engrailed 2 	18	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.21	0.82	2005, 2007, 2009, 2011
Tox	ENSMUST00000039987.3	thymocyte selection-associated high mobility group box 	51	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.05	0.82	2005, 2007, 2009, 2011
Thrb	ENSMUST00000091471.5	thyroid hormone receptor beta 	358	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.05	-0.07	0.82	2007, 2009, 2011
Abca1	ENSMUST00000030010.3	ATP-binding cassette, sub-family A (ABC1), member 1 	933	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.05	0.35	2005, 2007, 2009, 2011
Suv39h2	ENSMUST00000027956.3	suppressor of variegation 3-9 homolog 2 (Drosophila) 	203	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.34	< 0.1	2011
Cebpg	ENSMUST00000130491.1	CCAAT/enhancer binding protein (C/EBP), gamma 	1167	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.05	-0.14	0.80	2005, 2007, 2009, 2011
Ypel5	ENSMUST00000045174.5	yippee-like 5 (Drosophila) 	1801	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.21	0.74	2005, 2007, 2009, 2011
Atmin	ENSMUST00000109099.3	ATM interactor 	597	1	0	0	1	1	1	0	0	3	mmu-miR-124-3p.1	-0.05	-0.09	0.83	2007, 2009, 2011
Vmp1	ENSMUST00000018315.4	vacuole membrane protein 1 	10953	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.05	0.78	2007, 2009, 2011
Ebf1	ENSMUST00000081265.6	early B cell factor 1 	350	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.11	0.80	
Bace1	ENSMUST00000034591.5	beta-site APP cleaving enzyme 1 	924	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.05	-0.09	0.75	2005, 2007
Itga8	ENSMUST00000028106.5	integrin alpha 8 	268	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.07	< 0.1	2009, 2011
Tet1	ENSMUST00000050826.8	tet methylcytosine dioxygenase 1 	33	1	1	0	0	1	0	1	0	6	mmu-miR-124-3p.1	-0.05	-0.16	0.96	2007, 2011
Tmem178b	ENSMUST00000061740.7	transmembrane protein 178B 	8	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.05	-0.07	0.71	2009, 2011
Pdik1l	ENSMUST00000105877.3	PDLIM1 interacting kinase 1 like 	117	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.14	0.39	2005, 2009, 2011
Gm608	ENSMUST00000119746.2	predicted gene 608 	951	1	0	0	1	1	0	0	1	3	mmu-miR-124-3p.1	-0.05	-0.06	0.83	2007, 2009, 2011
POU2F1	ENSMUST00000111427.3	POU domain, class 2, transcription factor 1 isoform B  	18	1	0	1	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.05	-0.07	0.19	
Fam178a	ENSMUST00000096053.3	family with sequence similarity 178, member A 	683	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.11	0.57	2009, 2011
Bmp3	ENSMUST00000031278.4	bone morphogenetic protein 3 	134	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.05	-0.16	0.82	2007, 2011
Setbp1	ENSMUST00000025430.9	SET binding protein 1 	48	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.05	-0.05	0.76	2009, 2011
Zfp148	ENSMUST00000165418.2	zinc finger protein 148 	580	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.05	-0.05	0.63	2009, 2011
Bcl9l	ENSMUST00000074989.5	B cell CLL/lymphoma 9-like 	320	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.05	-0.31	0.88	2007
Icmt	ENSMUST00000048892.8	isoprenylcysteine carboxyl methyltransferase 	720	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.05	0.63	2005, 2007, 2009, 2011
Slc12a5	ENSMUST00000099092.4	solute carrier family 12, member 5 	61	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.05	-0.05	0.60	2005, 2007, 2009, 2011
Taf4b	ENSMUST00000169862.1	TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor 	226	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.05	-0.05	< 0.1	2011
Casc4	ENSMUST00000078752.4	cancer susceptibility candidate 4 	241	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.05	-0.11	0.81	2005, 2007, 2009, 2011
Rsl1d1	ENSMUST00000119953.1	ribosomal L1 domain containing 1 	6501	1	0	1	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.05	-0.27	0.91	
Rps6kb1	ENSMUST00000154617.2	ribosomal protein S6 kinase, polypeptide 1 	1121	2	0	0	2	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.08	0.94	2005, 2007, 2009, 2011
Slc7a14	ENSMUST00000091259.3	solute carrier family 7 (cationic amino acid transporter, y+ system), member 14 	5	1	0	1	0	1	1	0	0	2	mmu-miR-124-3p.1	-0.04	-0.36	0.92	2009, 2011
Ncoa2	ENSMUST00000081713.5	nuclear receptor coactivator 2 	901	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.04	-0.06	0.81	2009, 2011
Gng2	ENSMUST00000160013.2	guanine nucleotide binding protein (G protein), gamma 2 	555	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.04	-0.44	0.73	2005, 2007, 2009, 2011
Rcc2	ENSMUST00000071169.3	regulator of chromosome condensation 2 	12432	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.04	-0.24	0.82	2005, 2007, 2011
Strn3	ENSMUST00000013130.9	striatin, calmodulin binding protein 3 	4069	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.04	0.84	2005, 2007, 2009, 2011
Hace1	ENSMUST00000037044.7	HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1 	292	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.24	0.68	2005, 2007, 2009, 2011
Rab10	ENSMUST00000021001.8	RAB10, member RAS oncogene family 	1042	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.47	0.91	2005, 2007, 2009, 2011
Sptlc2	ENSMUST00000021424.4	serine palmitoyltransferase, long chain base subunit 2 	1243	1	0	1	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.04	-0.22	0.91	2005, 2007, 2009, 2011
Ctc1	ENSMUST00000021278.8	CTS telomere maintenance complex component 1 	602	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.04	-0.33	0.89	
Rapgef2	ENSMUST00000118100.2	Rap guanine nucleotide exchange factor (GEF) 2 	262	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.04	0.81	2009, 2011
Bcl2l13	ENSMUST00000009256.2	BCL2-like 13 (apoptosis facilitator) 	761	1	1	0	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.04	-0.07	0.19	2009, 2011
Slc9a6	ENSMUST00000077741.6	solute carrier family 9 (sodium/hydrogen exchanger), member 6 	578	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.04	-0.09	0.68	2005, 2007, 2011
Extl3	ENSMUST00000022550.7	exostoses (multiple)-like 3 	167	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.04	-0.16	0.82	2005, 2007, 2009, 2011
Cdk18	ENSMUST00000027697.6	cyclin-dependent kinase 18 	208	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.05	0.76	2007, 2009, 2011
Nufip2	ENSMUST00000100802.5	nuclear fragile X mental retardation protein interacting protein 2 	1959	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.04	-0.13	0.64	2009, 2011
Zbtb7a	ENSMUST00000048128.9	zinc finger and BTB domain containing 7a 	895	1	0	1	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.04	-0.09	0.78	2009, 2011
Xpo5	ENSMUST00000087031.5	exportin 5 	3711	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.04	-0.15	0.87	2005, 2007
Cnih4	ENSMUST00000134115.2	cornichon homolog 4 (Drosophila) 	1546	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.04	-0.23	0.66	2009, 2011
St7l	ENSMUST00000059271.7	suppression of tumorigenicity 7-like 	401	1	0	1	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.04	-0.21	0.84	
Tmem110	ENSMUST00000006701.5	transmembrane protein 110 	856	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.04	-0.11	0.73	2009, 2011
Pdpk1	ENSMUST00000102927.4	3-phosphoinositide dependent protein kinase 1 	2919	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.04	-0.04	< 0.1	2005, 2007, 2009, 2011
Ak3	ENSMUST00000025696.4	adenylate kinase 3 	592	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.04	-0.15	0.70	2005, 2007, 2009, 2011
St8sia1	ENSMUST00000032421.3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 	150	1	1	0	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.04	-0.15	0.93	2009, 2011
Gpc4	ENSMUST00000033450.2	glypican 4 	3830	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.04	-0.10	0.83	2005, 2007, 2009
Abhd2	ENSMUST00000037315.7	abhydrolase domain containing 2 	633	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.04	-0.05	0.82	
Piezo2	ENSMUST00000047480.7	piezo-type mechanosensitive ion channel component 2 	52	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.04	-0.04	0.64	2007, 2009, 2011
Cdc14b	ENSMUST00000109770.1	CDC14 cell division cycle 14B 	89	1	0	1	0	1	0	0	1	4	mmu-miR-124-3p.1	-0.04	-0.29	0.92	2007, 2009, 2011
Ube2w	ENSMUST00000117146.2	ubiquitin-conjugating enzyme E2W (putative) 	1410	1	0	0	1	0	0	0	0	5	mmu-miR-124-3p.1	-0.04	-0.18	0.83	2007, 2009, 2011
Tob2	ENSMUST00000050467.7	transducer of ERBB2, 2 	2279	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.03	-0.03	0.68	2005, 2007, 2009, 2011
9330159F19Rik	ENSMUST00000092627.4	RIKEN cDNA 9330159F19 gene 	311	1	0	0	1	2	0	0	2	2	mmu-miR-124-3p.1	-0.03	-0.18	0.65	2011
Kcng3	ENSMUST00000051482.1	potassium voltage-gated channel, subfamily G, member 3 	28	1	0	0	1	2	0	0	2	4	mmu-miR-124-3p.1	-0.03	-0.06	0.82	
Myo5b	ENSMUST00000074157.7	myosin VB 	691	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.03	-0.27	0.91	2007
Pfn4	ENSMUST00000020967.5	profilin family, member 4 	41	2	0	2	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.03	-0.90	0.97	
Armc1	ENSMUST00000029125.8	armadillo repeat containing 1 	328	1	0	1	0	0	0	0	0	5	mmu-miR-124-3p.1	-0.03	-0.44	0.91	2005, 2007, 2009, 2011
Kcnn3	ENSMUST00000000811.7	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	19	1	0	1	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.03	-0.33	0.91	
Zbtb8os	ENSMUST00000119480.1	zinc finger and BTB domain containing 8 opposite strand 	1368	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.03	-0.35	< 0.1	
Pou2f1	ENSMUST00000111429.5	POU domain, class 2, transcription factor 1 	18	1	0	1	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.03	-0.07	0.19	
Zbtb7c	ENSMUST00000058997.8	zinc finger and BTB domain containing 7C 	85	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.03	-0.10	0.83	2009, 2011
Dpy19l3	ENSMUST00000051377.9	dpy-19-like 3 (C. elegans) 	265	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.03	-0.05	0.96	2005, 2007, 2009, 2011
Ralgps2	ENSMUST00000172057.2	Ral GEF with PH domain and SH3 binding motif 2 	489	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.03	-0.03	0.83	2009, 2011
Fam160a2	ENSMUST00000179474.2	family with sequence similarity 160, member A2 	112	1	1	0	0	0	0	0	0	6	mmu-miR-124-3p.1	-0.03	-0.05	0.76	
Ptpn11	ENSMUST00000100770.3	protein tyrosine phosphatase, non-receptor type 11 	87	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.03	-0.26	0.89	2005, 2007, 2009, 2011
Slc4a8	ENSMUST00000023776.7	solute carrier family 4 (anion exchanger), member 8 	103	1	0	0	1	1	0	1	0	4	mmu-miR-124-3p.1	-0.03	-0.04	0.80	2007, 2009, 2011
Kcnmb4	ENSMUST00000068233.5	potassium large conductance calcium-activated channel, subfamily M, beta member 4 	31	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.03	-0.12	< 0.1	
Reep3	ENSMUST00000020023.7	receptor accessory protein 3 	227	1	0	1	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.03	-0.36	0.86	2007, 2009, 2011
Gprin3	ENSMUST00000051065.4	GPRIN family member 3 	244	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.03	-0.04	0.80	
Psmb5	ENSMUST00000022803.4	proteasome (prosome, macropain) subunit, beta type 5 	76	1	0	0	1	3	0	2	1	1	mmu-miR-124-3p.1	-0.03	-0.48	0.83	2005
Cdk13	ENSMUST00000042365.7	cyclin-dependent kinase 13 	532	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.03	-0.17	0.96	2009, 2011
Metap2	ENSMUST00000047910.9	methionine aminopeptidase 2 	2658	1	0	1	0	2	0	0	2	0	mmu-miR-124-3p.1	-0.03	-0.42	0.88	2007, 2009, 2011
Ywhaq	ENSMUST00000103002.2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide 	2176	1	0	1	0	1	0	1	0	3	mmu-miR-124-3p.1	-0.03	-0.23	< 0.1	
Ddhd1	ENSMUST00000051310.7	DDHD domain containing 1 	170	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.03	-0.14	0.57	2009, 2011
Arrdc3	ENSMUST00000099356.3	arrestin domain containing 3 	456	1	1	0	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.03	-0.31	< 0.1	
Gtf3c2	ENSMUST00000088010.6	general transcription factor IIIC, polypeptide 2, beta 	2853	1	0	1	0	1	1	0	0	2	mmu-miR-124-3p.1	-0.02	-0.63	< 0.1	2009, 2011
Usp24	ENSMUST00000094933.4	ubiquitin specific peptidase 24 	1482	2	0	1	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.02	-0.24	0.98	2011
Sgsm2	ENSMUST00000057631.6	small G protein signaling modulator 2 	144	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.02	-0.02	0.67	2007, 2009, 2011
Parp8	ENSMUST00000022239.6	poly (ADP-ribose) polymerase family, member 8 	323	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.02	-0.21	0.95	
Tmod2	ENSMUST00000064433.4	tropomodulin 2 	83	1	0	1	0	0	0	0	0	5	mmu-miR-124-3p.1	-0.02	-0.17	0.70	2009, 2011
Nav1	ENSMUST00000067414.7	neuron navigator 1 	499	2	0	1	1	0	0	0	0	6	mmu-miR-124-3p.1	-0.02	-0.03	0.98	2005, 2007, 2009, 2011
Fam122a	ENSMUST00000099556.1	family with sequence similarity 122, member A 	921	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.02	-0.18	0.85	2007
Ube2i	ENSMUST00000049911.10	ubiquitin-conjugating enzyme E2I 	87	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.02	-0.02	< 0.1	2009, 2011
Mb21d2	ENSMUST00000100023.1	Mab-21 domain containing 2 	76	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.02	-0.34	< 0.1	2007, 2009, 2011
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	2	0	0	2	0	0	0	0	4	mmu-miR-124-3p.1	-0.02	-0.09	0.97	2009, 2011
Gdap2	ENSMUST00000029459.4	ganglioside-induced differentiation-associated-protein 2 	789	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.02	-0.30	0.86	2005, 2007, 2009, 2011
Rybp	ENSMUST00000101118.2	RING1 and YY1 binding protein 	75	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.02	-0.06	0.81	2007, 2009, 2011
Rufy3	ENSMUST00000031229.6	RUN and FYVE domain containing 3 	17	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.02	-0.06	0.80	2007, 2009, 2011
Lin28b	ENSMUST00000079390.6	lin-28 homolog B (C. elegans) 	191	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.02	-0.02	0.78	2005, 2007, 2009, 2011
Fbxo28	ENSMUST00000051431.4	F-box protein 28 	537	1	0	0	1	1	0	0	1	0	mmu-miR-124-3p.1	-0.02	-0.10	0.76	2009, 2011
