Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Erp44	ENSMUST00000030028.4	endoplasmic reticulum protein 44 	3073	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.02	-0.31	0.57	2007, 2009, 2011
Arid4b	ENSMUST00000039538.9	AT rich interactive domain 4B (RBP1-like) 	2226	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.02	-0.02	0.35	2005, 2007, 2009, 2011
Ikzf4	ENSMUST00000133342.2	IKAROS family zinc finger 4 	87	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.02	-0.02	0.15	2007, 2009, 2011
Adcy9	ENSMUST00000117801.2	adenylate cyclase 9 	694	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.02	-0.04	0.14	2005, 2007
Map3k2	ENSMUST00000096575.3	mitogen-activated protein kinase kinase kinase 2 	1249	1	1	0	0	0	0	0	0	6	mmu-miR-128-3p	-0.02	-0.19	0.41	2009, 2011
Smcr8	ENSMUST00000056907.6	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human) 	393	1	0	1	0	0	0	0	0	3	mmu-miR-128-3p	-0.02	-0.02	0.15	2007, 2009, 2011
Abcc5	ENSMUST00000079158.7	ATP-binding cassette, sub-family C (CFTR/MRP), member 5 	144	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.02	-0.02	0.19	2007, 2009, 2011
Tnr	ENSMUST00000111669.3	tenascin R 	7	1	1	0	0	2	0	1	1	1	mmu-miR-128-3p	-0.02	-0.08	0.14	
Ubxn7	ENSMUST00000115151.3	UBX domain protein 7 	356	1	0	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.02	-0.19	0.70	2011
Rab3c	ENSMUST00000167824.1	RAB3C, member RAS oncogene family 	43	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.02	-0.04	0.20	2009, 2011
Slc8a1	ENSMUST00000163680.3	solute carrier family 8 (sodium/calcium exchanger), member 1 	1757	1	0	1	0	5	0	2	3	3	mmu-miR-128-3p	-0.02	-0.24	0.73	2007, 2009, 2011
Tpcn1	ENSMUST00000046426.8	two pore channel 1 	293	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.02	-0.02	0.14	2009, 2011
Mtnr1a	ENSMUST00000067984.7	melatonin receptor 1A 	13	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.02	-0.22	0.24	
Sox6	ENSMUST00000166877.2	SRY (sex determining region Y)-box 6 	594	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.02	-0.02	0.16	2009, 2011
Kcmf1	ENSMUST00000068697.8	potassium channel modulatory factor 1 	4458	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.02	-0.13	0.51	2009, 2011
Dgki	ENSMUST00000101532.4	diacylglycerol kinase, iota 	6	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.02	-0.20	0.70	2005, 2007, 2009, 2011
D430041D05Rik	ENSMUST00000089726.4	RIKEN cDNA D430041D05 gene 	37	1	0	1	0	2	0	0	2	1	mmu-miR-128-3p	-0.02	-0.04	0.34	2009, 2011
Rpp38	ENSMUST00000062672.6	ribonuclease P/MRP 38 subunit 	50	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.02	-0.33	< 0.1	
Mapre2	ENSMUST00000170802.2	microtubule-associated protein, RP/EB family, member 2 	366	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.15	0.35	2009, 2011
Mdga1	ENSMUST00000171691.2	MAM domain containing glycosylphosphatidylinositol anchor 1 	59	1	0	0	1	2	0	2	0	1	mmu-miR-128-3p	-0.01	-0.14	0.62	2005, 2007, 2009, 2011
Gm10638	ENSMUST00000098532.2	predicted gene 10638 	84	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.01	-0.17	< 0.1	
D630045J12Rik	ENSMUST00000117556.2	RIKEN cDNA D630045J12 gene 	244	1	1	0	0	1	0	1	0	3	mmu-miR-128-3p	-0.01	-0.05	0.21	2011
Dcbld2	ENSMUST00000046663.7	discoidin, CUB and LCCL domain containing 2 	1115	1	0	1	0	0	0	0	0	4	mmu-miR-128-3p	-0.01	-0.02	0.17	2005, 2007, 2009, 2011
Bmf	ENSMUST00000090219.7	BCL2 modifying factor 	24	1	1	0	0	1	0	1	0	2	mmu-miR-128-3p	-0.01	-0.05	0.11	2005, 2007, 2009, 2011
Kcnmb4	ENSMUST00000068233.5	potassium large conductance calcium-activated channel, subfamily M, beta member 4 	31	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.23	0.31	
Atxn10	ENSMUST00000163242.1	ataxin 10 	7751	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.42	0.90	2005, 2007, 2009, 2011
Garem	ENSMUST00000049260.6	GRB2 associated, regulator of MAPK1 	212	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.01	-0.02	0.50	
Arid1b	ENSMUST00000115797.3	AT rich interactive domain 1B (SWI-like) 	424	1	1	0	0	3	1	1	1	1	mmu-miR-128-3p	-0.01	-0.29	0.91	2005, 2007, 2009, 2011
Slc7a4	ENSMUST00000090165.4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 	101	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.13	0.13	2009, 2011
Mapk10	ENSMUST00000112848.2	mitogen-activated protein kinase 10 	33	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.01	-0.06	0.23	2009, 2011
Smad2	ENSMUST00000168423.2	SMAD family member 2 	979	1	1	0	0	0	0	0	0	4	mmu-miR-128-3p	-0.01	-0.10	0.69	2007
Ppargc1a	ENSMUST00000132734.2	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha 	191	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.02	0.17	2007, 2011
Rhot1	ENSMUST00000055056.10	ras homolog gene family, member T1 	2426	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.17	0.58	2007, 2009, 2011
Drp2	ENSMUST00000153424.2	dystrophin related protein 2 	39	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.01	-0.02	0.29	2009, 2011
Cmtr1	ENSMUST00000024816.7	cap methyltransferase 1 	662	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.01	-0.03	0.25	
Trim24	ENSMUST00000031859.8	tripartite motif-containing 24 	61	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.01	-0.20	0.55	
Cab39	ENSMUST00000113360.2	calcium binding protein 39 	221	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.07	0.48	2005, 2007, 2009, 2011
Spata24	ENSMUST00000025209.5	spermatogenesis associated 24 	207	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.21	< 0.1	
Fam228a	ENSMUST00000111154.2	family with sequence similarity 228, member A 	17	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.01	-0.06	0.26	2007
Ankrd13c	ENSMUST00000040787.8	ankyrin repeat domain 13c 	2424	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.01	-0.85	0.70	
Cnga3	ENSMUST00000027288.8	cyclic nucleotide gated channel alpha 3 	13	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.01	-0.04	< 0.1	2005, 2007
Cdc6	ENSMUST00000092706.7	cell division cycle 6 	59	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.01	-0.02	0.55	2009, 2011
Commd8	ENSMUST00000013693.6	COMM domain containing 8 	3329	1	1	0	0	1	0	1	0	1	mmu-miR-128-3p	-0.01	-0.29	< 0.1	2009, 2011
Robo1	ENSMUST00000023600.7	roundabout homolog 1 (Drosophila) 	80	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	0	-0.16	0.22	
Sass6	ENSMUST00000029571.8	spindle assembly 6 homolog (C. elegans) 	218	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	0	-0.12	0.73	
Trp53bp1	ENSMUST00000110647.2	transformation related protein 53 binding protein 1 	756	2	1	0	1	0	0	0	0	1	mmu-miR-128-3p	0	-0.04	< 0.1	
Timp4	ENSMUST00000032462.6	tissue inhibitor of metalloproteinase 4 	8075	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.15	0.13	
Col3a1	ENSMUST00000087883.7	collagen, type III, alpha 1 	15234	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.25	0.69	2005, 2007, 2011
Me2	ENSMUST00000025439.3	malic enzyme 2, NAD(+)-dependent, mitochondrial 	823	1	1	0	0	3	2	1	0	2	mmu-miR-128-3p	0	-0.11	< 0.1	
Tmem248	ENSMUST00000065329.7	transmembrane protein 248 	1139	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	0	-0.10	0.56	2007, 2009, 2011
Emx2	ENSMUST00000062216.3	empty spiracles homeobox 2 	277	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.25	0.86	
Cnot1	ENSMUST00000098473.5	CCR4-NOT transcription complex, subunit 1 	725	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.08	0.70	2009, 2011
Dlk1	ENSMUST00000056110.9	delta-like 1 homolog (Drosophila) 	1063	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.24	0.47	2011
Otulin	ENSMUST00000059662.7	OTU deubiquitinase with linear linkage specificity 	1538	1	1	0	0	2	0	1	1	0	mmu-miR-128-3p	0	-0.30	0.62	2007
Slc9a9	ENSMUST00000033463.9	solute carrier family 9 (sodium/hydrogen exchanger), member 9 	83	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	0	-0.07	0.53	
Fahd1	ENSMUST00000049642.4	fumarylacetoacetate hydrolase domain containing 1 	1146	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.10	0.18	
Dcc	ENSMUST00000114943.4	deleted in colorectal carcinoma 	5	2	1	1	0	0	0	0	0	2	mmu-miR-128-3p	0	-0.27	0.82	2009, 2011
Map3k12	ENSMUST00000023812.3	mitogen-activated protein kinase kinase kinase 12 	1278	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.08	0.51	2009, 2011
1700047I17Rik2	ENSMUST00000177978.1	RIKEN cDNA 1700047I17 gene 2 	5	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	0	-0.27	0.17	2009, 2011
Saal1	ENSMUST00000143082.1	serum amyloid A-like 1 	1069	1	1	0	0	2	1	0	1	0	mmu-miR-128-3p	0	-0.10	0.29	
Cetn3	ENSMUST00000022009.8	centrin 3 	2682	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	0	-0.25	0.21	
Otud7a	ENSMUST00000058476.8	OTU domain containing 7A 	10	1	0	1	0	5	1	3	1	5	mmu-miR-128-3p	0	-0.16	0.24	
Nxph1	ENSMUST00000160300.1	neurexophilin 1 	16	1	1	0	0	3	1	0	2	5	mmu-miR-128-3p	0	-0.29	< 0.1	
Pfkm	ENSMUST00000163507.2	phosphofructokinase, muscle 	34336	1	0	1	0	2	0	0	2	0	mmu-miR-128-3p	0	-0.16	0.31	2005, 2007, 2009, 2011
Pln	ENSMUST00000163319.2	phospholamban 	65608	1	0	1	0	1	0	0	1	2	mmu-miR-128-3p	0	-0.09	0.14	
Fga	ENSMUST00000029630.9	fibrinogen alpha chain 	44685	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	0	-0.03	< 0.1	
Adig	ENSMUST00000059889.3	adipogenin 	4216	1	1	0	0	1	0	1	0	2	mmu-miR-128-3p	0	-0.07	< 0.1	
Cx3cl1	ENSMUST00000034230.5	chemokine (C-X3-C motif) ligand 1 	416	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	0	-0.14	< 0.1	
Syt13	ENSMUST00000028648.2	synaptotagmin XIII 	26	1	1	0	0	1	1	0	0	1	mmu-miR-128-3p	0	-0.06	< 0.1	
